Sample,X,Y,Z
182,0.070,-0.020,-1.461
183,0.008,-0.137,-1.023
184,-0.207,-0.016,-1.191
185,-0.457,-0.055,-0.895
186,-1.320,0.223,-0.387
187,-1.004,0.094,-1.148
188,-0.102,-0.285,-0.918
189,-0.051,-0.074,-0.812
190,-0.223,0.074,-1.426
191,-0.609,0.125,-0.766
192,-0.883,0.270,-0.520
193,-0.750,0.195,-1.309
194,-0.586,-0.070,-0.781
195,-0.445,0.148,-0.719
196,-0.148,-0.164,-1.441
197,-0.711,-0.043,-0.617
198,-0.887,0.359,-0.758
199,-0.359,-0.016,-1.266
200,-0.613,-0.078,-0.574
201,0.066,-0.094,-1.176
202,-0.293,-0.262,-1.121
203,-1.125,0.156,-0.383
204,-0.922,0.301,-1.477
205,-0.309,0.180,-1.387
206,-0.012,-0.332,-0.641
207,-0.402,-0.129,-1.145
208,-0.809,0.148,-0.812
209,-0.781,0.117,-0.410
210,-1.023,0.074,-1.086
211,-0.086,-0.020,-1.449
212,0.336,-0.316,-0.730
213,-0.723,0.133,-1.055
214,-0.547,0.125,-1.410
215,-0.738,-0.086,-0.117
216,-1.145,-0.031,-0.785
217,-0.633,0.238,-1.570
218,-0.125,0.199,-0.754
219,-0.168,-0.098,-1.254
220,-0.590,0.020,-1.340
221,-0.801,0.023,-0.270
222,-0.688,-0.172,-0.422
223,-0.602,0.492,-1.242
224,-0.250,0.145,-1.258
225,0.211,-0.148,-0.824
226,-0.680,-0.234,-0.945
227,-1.242,0.008,-0.953
228,-0.469,0.199,-0.531
229,-0.285,-0.090,-1.020
230,-0.918,0.152,-1.293
231,-0.625,0.109,-0.895
232,-0.188,-0.273,-0.738
233,-0.379,-0.090,-1.215
234,-0.410,-0.133,-1.215
235,-0.293,0.125,-0.316
236,-0.758,0.352,-0.902
237,-0.902,0.066,-1.652
238,-0.453,-0.309,-0.855
239,-0.242,-0.020,-0.547
240,-0.617,-0.035,-1.555
241,-0.605,0.316,-1.160
242,-0.258,0.145,-0.723
243,-0.484,-0.059,-0.984
244,-0.691,-0.449,-0.824
245,-0.555,0.145,-0.656
246,-0.500,0.207,-1.137
247,-1.199,0.062,-0.969
248,-0.809,-0.039,-1.039
249,-0.426,-0.098,-0.875
250,-1.188,0.168,-0.664
251,-0.504,0.023,-1.043
252,-0.461,-0.027,-0.660
253,-0.688,0.223,-0.805
254,-0.613,0.008,-1.312
255,-0.223,0.059,-0.883
256,-0.637,-0.195,-1.094
257,-0.668,0.211,-0.988
258,-0.641,0.199,-0.723
259,-0.270,0.012,-1.105
260,-0.629,0.070,-1.055
261,-0.547,-0.238,-0.781
262,-0.145,0.070,-0.734
263,-0.426,0.000,-1.379
264,-0.188,-0.090,-0.949
265,-0.410,0.270,-0.539
266,-0.785,-0.055,-1.445
267,-0.824,0.000,-0.738
268,-0.980,0.125,-0.609
269,-0.223,0.031,-1.516
270,-0.332,0.105,-1.090
271,-0.562,-0.219,-0.973
272,-0.102,0.223,-0.926
273,-0.922,0.000,-0.723
274,-1.133,-0.086,-0.887
275,-0.051,0.457,-1.008
276,-0.637,-0.422,-0.977
277,-0.168,0.078,-0.953
278,-0.199,0.043,-0.977
279,-1.016,-0.004,-0.879
280,-1.070,0.246,-0.785
281,-0.785,0.250,-0.902
282,-0.156,-0.270,-1.184
283,-0.086,-0.160,-0.906
284,-1.219,0.105,-0.754
285,-0.320,0.098,-1.340
286,-0.668,-0.070,-0.605
287,-0.887,0.055,-0.699
288,0.457,0.000,-1.301
289,-0.594,-0.141,-0.531
290,-0.977,0.043,-0.957
291,0.961,0.234,-1.648
292,-0.746,-0.441,-0.492
293,-1.309,0.375,-0.820
294,0.113,0.188,-1.629
295,-1.309,-0.047,-0.395
296,-1.062,0.086,-1.297
297,0.852,0.125,-1.723
298,-1.062,-0.598,0.246
299,-0.945,0.562,-0.660
300,0.738,0.070,-1.852
301,-0.805,-0.602,0.512
302,-0.961,0.527,-0.785
303,-0.184,-0.039,-1.883
304,-1.445,-0.008,0.684
305,-0.770,0.031,-1.086
306,-0.320,-0.230,-1.648
307,-1.426,0.070,1.180
308,0.070,0.473,-1.273
309,0.246,-0.090,-1.508
310,0.559,0.273,0.914
311,1.805,0.273,-1.578
312,1.332,-0.508,-1.312
313,1.410,0.215,0.605
314,1.410,0.215,0.605
315,1.496,-0.211,-1.605
316,1.277,0.625,-1.066
317,1.473,-0.125,-0.219
318,1.926,-0.176,-1.781
319,1.816,0.062,-1.188
320,1.801,-0.336,-0.406
321,-0.008,-0.121,-1.188
322,1.004,0.648,-1.355
323,1.414,-0.617,-1.004
324,-0.418,-0.148,-1.008
325,-0.074,0.523,-1.832
326,0.797,-0.266,-1.000
327,-1.047,-0.273,-0.305
328,-0.289,0.594,-1.820
329,0.418,-0.703,-0.766
330,-0.867,0.254,0.656
331,-0.016,0.617,-1.844
332,0.453,-0.293,-0.582
333,-0.168,0.098,0.918
334,1.523,0.188,-1.844
335,1.023,0.016,-0.461
336,0.754,-0.086,0.531
337,1.297,0.270,-1.836
338,-0.098,0.148,-0.273
339,0.656,0.164,-0.148
340,1.988,-0.180,-1.930
341,0.887,-0.105,-0.547
342,0.578,-0.125,-0.527
343,1.328,0.242,-1.492
344,0.656,0.094,-0.945
345,0.395,-0.613,-1.129
346,1.207,0.480,-1.578
347,1.207,0.480,-1.578
348,0.738,-0.301,-1.324
349,-0.531,-0.258,-0.621
350,0.039,0.824,-1.539
351,0.441,-0.418,-1.336
352,0.402,-0.125,-0.137
353,0.797,-0.258,-1.758
354,1.379,-0.102,-1.047
355,-0.102,0.090,0.469
356,-0.578,0.062,-1.605
357,0.297,0.602,-0.836
358,0.211,-0.164,-0.102
359,1.406,-0.336,-1.816
360,1.438,0.387,-0.766
361,0.336,0.062,-0.297
362,0.629,-0.031,-1.289
363,0.484,0.207,0.062
364,0.234,0.105,-0.770
365,1.551,0.133,-1.766
366,0.469,-0.309,0.051
367,0.520,0.203,-1.047
368,0.367,0.621,-1.609
369,-0.031,-0.316,-0.012
370,1.152,-0.020,-0.988
371,1.742,0.641,-1.750
372,0.664,-0.805,-0.746
373,1.008,0.094,-0.711
374,0.324,0.191,-1.582
375,-0.047,-0.270,-0.652
376,0.926,0.109,-1.020
377,0.684,0.062,-1.668
378,0.766,-0.121,-0.801
379,1.344,-0.082,-1.152
380,0.562,-0.379,-1.336
381,0.184,0.219,-0.430
382,0.496,-0.121,-1.223
383,0.570,0.102,-1.234
384,0.281,-0.074,-0.961
385,0.250,-0.082,-1.109
386,0.176,0.262,-0.586
387,0.488,0.168,-0.773
388,0.863,0.250,-1.008
389,1.301,0.289,-0.547
390,0.762,-0.336,-0.742
391,0.551,0.352,-0.754
392,0.820,0.168,-1.035
393,0.793,-0.242,-0.723
394,0.500,0.496,-0.730
395,0.176,-0.094,-1.105
396,0.277,0.273,-0.258
397,0.352,-0.008,-1.031
398,1.059,-0.160,-1.402
399,1.684,-0.434,-0.672
400,0.711,0.234,-1.027
401,0.207,0.145,-1.715
402,-0.172,-0.215,-0.461
403,0.504,0.133,-1.152
404,0.523,-0.074,-1.930
405,1.422,0.062,-0.875
406,0.762,-0.637,-0.824
407,-0.105,0.402,-0.793
408,0.262,0.133,-1.035
409,0.898,-0.199,-0.906
410,0.898,-0.199,-0.906
411,0.492,-0.094,-1.180
412,0.477,-0.227,-1.133
413,0.961,0.113,-0.500
414,0.234,-0.211,-1.133
415,0.273,0.523,-0.863
416,0.695,0.156,-0.551
417,0.441,-0.250,-0.668
418,0.789,0.316,-1.234
419,1.156,-0.004,-0.984
420,0.809,0.215,-0.340
421,0.512,-0.148,-1.285
422,0.148,0.168,-0.668
423,0.164,0.270,-0.453
424,0.730,-0.027,-1.371
425,0.555,-0.199,-0.926
426,1.211,-0.027,-1.020
427,0.629,-0.227,-1.105
428,-0.273,0.234,-0.727
429,0.375,0.125,-1.184
430,0.281,-0.012,-0.879
431,1.027,-0.031,-1.250
432,1.371,-0.230,-1.555
433,0.695,0.145,-0.824
434,-0.051,0.125,-1.230
435,0.273,0.109,-0.895
436,0.504,-0.102,-0.535
437,1.285,-0.160,-1.289
438,0.980,-0.266,-0.883
439,0.723,0.199,-0.676
440,0.203,0.195,-1.242
441,0.199,0.074,-0.613
442,0.719,-0.074,-0.730
443,1.051,0.031,-1.133
444,0.625,0.074,-0.648
445,0.953,0.227,-1.012
446,0.215,0.055,-0.945
447,0.102,0.094,-0.668
448,0.926,-0.078,-1.262
449,0.855,-0.008,-0.781
450,0.434,0.055,-0.914
451,0.594,0.137,-1.215
452,0.578,0.043,-0.648
453,0.676,-0.004,-0.973
454,0.754,0.059,-1.379
455,0.965,0.008,-0.684
456,0.488,-0.035,-0.891
457,0.242,0.148,-1.484
458,0.391,-0.008,-0.738
459,0.695,-0.078,-0.715
460,0.750,-0.160,-1.438
461,0.941,0.090,-0.688
462,0.590,-0.023,-0.613
463,0.430,0.164,-1.191
464,0.543,0.188,-1.121
465,1.172,-0.207,-1.086
466,0.762,-0.020,-0.828
467,0.570,0.043,-0.922
468,0.406,0.129,-0.773
469,0.535,0.207,-0.734
470,0.594,-0.066,-1.137
471,1.035,-0.031,-1.125
472,1.008,-0.199,-0.965
473,0.754,0.066,-0.879
474,0.609,0.164,-0.980
475,0.270,0.031,-0.652
476,0.000,0.133,-0.773
477,0.656,0.047,-1.328
478,0.832,-0.098,-0.957
479,0.586,0.004,-1.004
480,0.539,0.082,-1.176
481,0.223,0.219,-0.531
482,0.203,0.047,-0.805
483,0.746,0.047,-1.219
484,1.027,-0.082,-0.762
485,0.859,-0.078,-0.953
486,0.723,0.023,-1.238
487,0.574,0.164,-0.727
488,0.543,0.027,-0.840
489,0.719,0.008,-1.059
490,1.023,-0.051,-0.844
491,1.086,-0.180,-0.961
492,0.777,-0.039,-1.082
493,0.516,0.062,-1.020
494,0.527,0.145,-1.027
495,0.559,-0.113,-1.102
496,0.660,-0.035,-0.934
497,0.793,0.094,-1.094
498,0.328,-0.004,-1.008
499,0.301,0.121,-0.840
500,0.680,0.051,-1.098
501,0.488,0.055,-0.910
502,0.773,-0.082,-0.906
503,0.797,-0.102,-0.840
504,0.031,0.121,-0.730
505,0.074,0.188,-0.980
506,0.668,0.031,-0.898
507,0.844,-0.051,-1.012
508,0.867,0.027,-1.172
509,0.668,0.035,-0.590
510,0.441,0.129,-0.633
511,0.445,0.086,-1.188
512,0.805,0.102,-0.922
513,0.773,0.102,-0.883
514,0.387,0.027,-1.266
515,0.625,-0.066,-0.973
516,1.121,-0.027,-0.684
517,0.984,-0.082,-1.039
518,0.441,-0.035,-0.945
519,0.184,0.180,-0.660
520,0.078,0.191,-0.996
521,0.434,-0.051,-1.309
522,1.184,-0.188,-1.148
523,1.363,-0.105,-1.102
524,0.637,0.051,-0.961
525,0.059,0.254,-0.637
526,-0.047,0.270,-0.730
527,0.250,-0.043,-1.105
528,0.879,-0.332,-1.168
529,1.145,-0.281,-1.141
530,0.332,-0.074,-1.004
531,-0.672,0.262,-0.602
532,-0.883,0.473,-0.594
533,-0.422,0.105,-1.023
534,0.184,-0.254,-1.109
535,0.500,-0.242,-1.180
536,0.012,0.109,-1.188
537,-0.652,0.211,-0.887
538,-0.984,0.250,-0.566
539,-0.441,0.246,-0.730
540,0.406,-0.191,-1.039
541,0.703,-0.285,-1.039
542,0.176,0.016,-1.070
543,-0.359,0.270,-0.898
544,-0.438,0.188,-0.777
545,0.098,-0.043,-0.973
546,0.648,-0.102,-0.934
547,0.488,-0.086,-0.871
548,0.246,-0.008,-1.062
549,0.188,0.039,-0.984
550,0.039,0.055,-0.902
551,-0.020,0.047,-1.098
552,0.215,0.059,-1.094
553,0.074,-0.035,-0.914
554,-0.203,0.008,-0.926
555,-0.098,0.125,-0.992
556,0.027,0.047,-1.098
557,-0.086,-0.012,-1.059
558,-0.027,0.051,-0.906
559,-0.074,0.082,-0.805
560,-0.172,-0.004,-0.891
561,0.102,-0.074,-0.887
562,0.203,0.102,-0.770
563,-0.020,0.062,-1.016
564,0.047,0.020,-1.012
565,0.117,0.047,-0.797
566,-0.008,0.047,-0.953
567,0.012,0.008,-0.988
568,0.141,0.027,-0.852
569,0.066,0.055,-1.000
570,-0.055,0.000,-0.965
571,0.016,0.000,-0.871
572,0.102,0.008,-1.035
573,0.016,-0.027,-0.980
574,0.066,0.023,-0.922
575,0.078,0.066,-1.082
576,-0.125,-0.012,-0.973
577,-0.105,-0.012,-0.902
578,0.164,0.137,-1.051
579,0.133,0.012,-1.078
580,0.047,-0.020,-0.973
581,0.082,0.020,-0.895
582,0.027,0.051,-0.914
583,-0.039,-0.070,-0.949
584,0.145,-0.016,-0.875
585,0.066,0.082,-0.898
586,-0.059,-0.012,-0.996
587,0.059,0.035,-0.871
588,0.066,0.082,-0.949
589,-0.059,0.031,-0.992
590,0.055,0.074,-0.832
591,0.117,0.113,-0.980
592,-0.051,0.004,-1.004
593,-0.027,-0.016,-0.770
594,0.074,0.070,-0.930
595,0.020,0.043,-1.043
596,0.004,-0.043,-0.797
597,0.125,0.035,-0.902
598,0.062,0.051,-1.082
599,0.008,-0.055,-0.941
600,0.055,0.066,-0.941
601,0.059,0.145,-1.074
602,0.027,-0.055,-1.020
603,0.125,-0.043,-0.938
604,0.094,0.016,-1.000
605,0.000,-0.027,-0.961
606,0.035,0.000,-0.910
607,0.094,0.020,-0.988
608,0.039,-0.031,-0.938
609,0.035,-0.023,-0.887
610,0.117,0.043,-1.020
611,0.055,0.043,-1.008
612,-0.078,0.059,-0.879
613,-0.023,0.082,-0.938
614,0.043,0.090,-0.977
615,0.059,0.008,-0.977
616,0.066,-0.020,-0.945
617,0.035,0.055,-0.883
618,-0.082,0.000,-0.902
619,0.031,0.008,-0.883
620,0.199,0.023,-0.879
621,0.129,-0.035,-0.969
622,0.008,-0.004,-0.961
623,0.031,0.109,-0.934
624,0.000,0.086,-1.000
625,0.066,0.004,-0.984
626,0.066,0.004,-0.984
627,0.172,0.020,-0.949
628,0.094,0.008,-1.004
629,-0.004,0.012,-0.926
630,0.012,0.016,-0.902
631,0.027,0.004,-1.012
632,0.055,-0.004,-0.902
633,0.051,-0.020,-0.918
634,0.016,0.020,-1.062
635,0.012,0.055,-0.957
636,-0.047,0.031,-0.965
637,-0.016,0.078,-1.051
638,0.113,0.055,-0.922
639,0.066,-0.004,-0.941
640,0.051,0.035,-1.012
641,0.098,0.027,-0.902
642,0.000,-0.020,-0.891
643,-0.023,0.035,-0.949
644,0.137,0.020,-0.852
645,0.129,-0.020,-0.918
646,0.008,0.047,-1.023
647,0.027,0.062,-0.930
648,0.020,0.102,-0.941
649,-0.012,0.062,-1.035
650,0.129,0.008,-0.906
651,0.133,0.055,-0.887
652,-0.090,0.051,-1.020
653,-0.051,-0.008,-0.953
654,0.023,0.023,-0.840
655,0.023,-0.008,-1.012
656,0.070,-0.062,-0.949
657,0.156,0.035,-0.867
658,-0.012,0.004,-1.043
659,-0.090,0.043,-0.969
660,0.051,0.086,-0.953
661,0.121,0.055,-1.062
662,0.059,-0.020,-0.949
663,0.121,0.043,-0.926
664,0.023,0.027,-1.004
665,-0.066,-0.020,-0.910
666,0.012,0.008,-0.887
667,0.105,0.012,-0.957
668,0.051,-0.055,-0.906
669,0.062,-0.027,-0.934
670,-0.008,0.090,-1.004
671,-0.051,0.109,-1.000
672,-0.020,0.000,-0.973
673,0.086,0.031,-0.895
674,0.109,0.082,-0.961
675,0.055,0.066,-1.020
676,0.035,0.027,-0.906
677,0.023,0.031,-0.906
678,-0.043,-0.047,-0.918
679,0.078,0.008,-0.848
680,0.145,0.000,-0.953
681,-0.027,-0.008,-1.000
682,-0.039,0.070,-0.957
683,0.008,0.090,-1.023
684,0.004,0.051,-1.027
685,0.094,0.000,-0.910
686,0.145,0.039,-0.938
687,0.000,0.039,-1.000
688,-0.070,-0.004,-0.910
689,-0.016,0.016,-0.891
690,0.047,0.020,-0.988
691,0.113,-0.070,-0.918
692,0.109,-0.027,-0.891
693,0.023,0.062,-0.992
694,-0.062,0.098,-0.988
695,0.004,0.055,-0.969
696,0.133,0.043,-0.992
697,0.125,-0.031,-0.938
698,0.027,0.051,-0.938
699,0.016,0.062,-0.992
700,0.008,0.020,-0.898
701,0.004,-0.012,-0.875
702,0.094,0.000,-0.953
703,0.109,-0.012,-0.902
704,0.020,0.008,-0.949
705,-0.020,0.055,-1.016
706,0.004,0.082,-0.953
707,0.023,0.059,-0.992
708,0.074,0.004,-0.988
709,0.102,0.051,-0.867
710,0.066,0.051,-0.969
711,-0.031,0.008,-0.996
712,0.023,0.016,-0.895
713,0.102,0.008,-0.953
714,0.051,-0.047,-0.938
715,0.070,0.000,-0.863
716,0.086,0.047,-0.977
717,-0.055,0.051,-0.980
718,0.004,0.051,-0.977
719,0.102,0.043,-1.000
720,0.059,0.035,-0.945
721,0.102,0.035,-0.953
722,0.094,0.020,-0.988
723,0.000,0.012,-0.891
724,0.008,0.016,-0.918
725,0.047,0.016,-0.930
726,0.105,0.016,-0.934
727,0.051,-0.051,-0.961
728,0.004,0.031,-0.926
729,0.004,0.105,-0.973
730,0.012,0.047,-1.016
731,0.031,-0.004,-0.934
732,0.113,0.039,-0.910
733,0.043,0.031,-0.977
734,-0.016,0.031,-0.965
735,0.055,0.008,-0.926
736,0.047,-0.004,-0.930
737,0.008,-0.020,-0.938
738,0.129,0.012,-0.902
739,0.078,0.012,-0.938
740,-0.035,0.062,-1.012
741,0.012,0.055,-0.992
742,0.055,0.059,-0.969
743,0.059,0.016,-0.996
744,0.098,0.000,-0.938
745,0.105,0.031,-0.934
746,0.016,0.004,-0.957
747,-0.023,-0.008,-0.887
748,0.039,0.004,-0.918
749,0.082,0.023,-0.977
750,0.047,-0.035,-0.926
751,0.059,0.027,-0.918
752,0.008,0.070,-0.996
753,-0.047,0.051,-0.957
754,0.031,0.047,-0.965
755,0.090,0.031,-0.969
756,0.043,0.004,-0.938
757,0.062,0.016,-0.973
758,0.047,0.012,-0.965
759,0.000,0.004,-0.922
760,0.008,0.012,-0.930
761,0.066,0.016,-0.926
762,0.070,0.008,-0.938
763,0.066,0.008,-1.004
764,0.023,0.059,-0.996
765,0.023,0.062,-0.984
766,0.008,0.016,-0.969
767,0.039,0.031,-0.926
768,0.102,0.051,-0.945
769,0.074,0.000,-0.941
770,-0.035,0.012,-0.934
771,0.016,0.016,-0.938
772,0.016,0.031,-0.918
773,0.020,-0.039,-0.926
774,0.094,0.020,-0.957
775,0.047,0.039,-0.957
776,-0.039,0.039,-0.961
777,0.004,0.051,-0.992
778,0.027,0.051,-0.938
779,0.066,0.000,-0.957
780,0.102,0.000,-0.969
781,0.047,0.008,-0.926
782,-0.020,0.016,-0.930
783,-0.031,-0.008,-0.926
784,0.043,0.023,-0.918
785,0.094,-0.004,-0.969
786,0.051,-0.008,-0.961
787,0.020,0.062,-0.984
788,0.008,0.059,-1.004
789,0.004,0.031,-0.957
790,0.086,0.020,-0.938
791,0.121,0.012,-0.938
792,0.035,0.012,-0.953
793,0.000,0.000,-0.941
794,0.023,0.004,-0.949
795,-0.016,-0.027,-0.953
796,0.047,-0.043,-0.941
797,0.078,0.062,-0.902
798,0.027,0.055,-0.957
799,-0.027,0.047,-1.004
800,0.027,0.039,-0.949
801,0.062,0.043,-0.969
802,0.062,0.016,-0.988
803,0.070,0.023,-0.910
804,0.066,0.031,-0.910
805,-0.027,0.000,-0.945
806,-0.012,-0.008,-0.914
807,0.059,0.023,-0.949
808,0.070,0.008,-0.988
809,0.031,0.004,-0.945
810,0.070,0.043,-0.953
811,0.004,0.047,-0.980
812,-0.004,0.051,-0.969
813,0.062,0.059,-0.969
814,0.098,0.016,-0.957
815,0.059,-0.012,-0.926
816,0.070,0.016,-0.949
817,0.023,0.031,-0.961
818,0.000,-0.016,-0.945
819,0.020,-0.016,-0.922
820,0.062,0.004,-0.945
821,0.062,0.051,-0.980
822,0.023,0.043,-0.988
823,0.008,0.047,-0.980
824,0.027,0.051,-0.953
825,0.039,0.004,-0.934
826,0.117,0.016,-0.918
827,0.117,0.016,-0.918
828,0.102,0.008,-0.934
829,0.012,0.016,-0.926
830,-0.004,0.016,-0.938
831,0.027,0.012,-0.945
832,0.035,0.004,-0.949
833,0.098,0.020,-0.953
834,0.074,0.039,-0.961
835,-0.004,0.035,-0.965
836,-0.020,0.059,-0.953
837,0.031,0.059,-0.977
838,0.102,0.023,-0.984
839,0.113,-0.020,-0.926
840,0.055,0.004,-0.926
841,0.004,0.062,-0.957
842,0.004,0.051,-0.945
843,0.000,-0.012,-0.941
844,0.094,-0.023,-0.941
845,0.086,-0.004,-0.941
846,0.043,0.000,-0.980
847,0.020,0.059,-0.973
848,0.004,0.043,-0.941
849,-0.008,0.039,-0.953
850,0.082,0.027,-0.941
851,0.129,-0.008,-0.910
852,0.059,-0.004,-0.949
853,-0.020,0.039,-0.957
854,-0.004,0.039,-0.922
855,0.039,0.004,-0.938
856,0.098,-0.012,-0.957
857,0.102,0.012,-0.941
858,0.047,0.039,-0.965
859,-0.066,0.051,-0.988
860,-0.008,0.047,-0.969
861,0.066,0.016,-0.938
862,0.078,-0.016,-0.953
863,0.074,0.012,-0.934
864,0.047,0.055,-0.926
865,-0.012,0.012,-0.953
866,0.004,0.023,-0.957
867,0.074,0.012,-0.941
868,0.059,0.047,-0.953
869,0.039,0.020,-0.973
870,0.047,0.043,-0.961
871,-0.016,0.039,-0.980
872,0.008,0.039,-0.949
873,0.047,0.023,-0.938
874,0.066,0.012,-0.938
875,0.055,-0.004,-0.918
876,0.059,0.016,-0.930
877,0.031,0.027,-0.965
878,0.004,0.012,-0.945
879,0.004,0.012,-0.918
880,0.082,0.043,-0.922
881,0.047,0.012,-0.980
882,0.027,0.027,-0.992
883,0.031,0.062,-0.980
884,-0.012,0.039,-0.969
885,0.020,-0.004,-0.934
886,0.109,0.004,-0.902
887,0.082,0.008,-0.938
888,0.004,0.000,-0.977
889,-0.008,0.043,-0.949
890,-0.008,0.043,-0.949
891,0.012,0.012,-0.961
