Sample,X,Y,Z
163,0.090,0.613,-1.102
164,0.355,0.590,-0.840
165,0.027,0.504,-1.000
166,-0.254,0.863,-1.352
167,-0.031,0.562,-1.352
168,-0.145,0.707,-0.902
169,-0.160,0.773,-1.383
170,-0.160,0.773,-1.383
171,0.016,0.379,-0.855
172,0.211,0.629,-0.355
173,0.297,0.992,-1.289
174,0.188,0.371,-0.891
175,0.207,0.910,-0.367
176,0.070,0.547,-1.234
177,-0.469,0.465,-0.367
178,0.070,0.711,-0.477
179,-0.047,0.715,-1.266
180,-0.273,0.758,-0.539
181,0.219,0.223,-0.668
182,0.359,0.547,-0.848
183,0.094,0.598,-0.945
184,0.051,0.766,-1.168
185,0.016,0.781,-1.398
186,0.043,0.152,-1.102
187,0.254,0.918,-1.066
188,0.301,0.242,-1.523
189,0.234,0.738,-0.559
190,0.062,0.383,-1.414
191,-0.543,1.562,-1.086
192,-0.219,-0.215,-1.066
193,-0.016,0.359,-0.371
194,0.234,0.730,-1.352
195,0.160,0.609,-1.152
196,0.184,0.664,-0.277
197,-0.227,0.527,-0.980
198,-0.105,0.758,-0.660
199,0.199,0.254,-0.578
200,0.328,0.273,-1.035
201,0.102,1.266,-1.391
202,0.086,0.512,-1.258
203,-0.270,0.574,-0.312
204,-0.023,1.113,-1.234
205,-0.004,0.508,-1.188
206,0.266,0.641,-0.141
207,0.770,0.418,-1.641
208,-0.535,1.094,-1.113
209,-0.633,0.621,-0.559
210,-0.020,0.406,-0.859
211,-0.184,0.793,-0.906
212,0.496,-0.023,-1.316
213,0.809,0.754,-0.508
214,0.141,0.770,-1.305
215,-0.336,0.410,-1.004
216,-0.160,0.906,-0.516
217,-0.059,0.820,-1.480
218,-0.059,0.820,-1.480
219,0.223,0.895,-1.195
220,0.570,-0.316,-0.918
221,0.254,0.961,-0.434
222,-0.535,0.883,-1.203
223,-0.688,0.672,-0.488
224,0.141,0.430,-0.617
225,0.664,0.191,-1.441
226,0.426,0.145,-0.898
227,-0.086,0.941,-0.785
228,-0.590,0.973,-1.457
229,0.020,0.859,-0.871
230,0.848,0.547,-0.812
231,0.012,0.672,-1.340
232,-0.230,1.293,-0.930
233,-0.203,0.332,-0.770
234,-0.508,0.789,-0.684
235,0.406,0.480,-1.273
236,0.711,0.438,-0.703
237,-0.039,0.434,-0.695
238,-0.242,0.996,-1.145
239,-0.141,0.453,-0.469
240,0.254,0.836,-0.625
241,0.562,0.641,-1.875
242,0.508,0.414,-0.992
243,-0.141,0.914,-0.352
244,-0.688,0.555,-1.531
245,-0.703,1.406,-0.645
246,0.418,0.145,-0.957
247,0.543,0.484,-1.207
248,0.086,0.414,-1.234
249,-0.555,0.293,-0.184
250,-0.105,1.262,-0.805
251,0.160,0.145,-1.840
252,0.445,0.785,-0.160
253,0.590,0.184,-1.262
254,-0.305,1.285,-1.102
255,-0.371,0.301,-0.652
256,0.078,0.863,-0.984
257,0.039,0.559,-1.301
258,-0.074,0.113,-0.531
259,-0.121,0.758,-0.676
260,-0.234,1.102,-1.402
261,0.164,0.848,-1.000
262,0.422,0.262,-1.172
263,0.367,0.301,-0.953
264,-0.289,1.055,-0.488
265,-0.258,0.602,-1.094
266,0.238,1.410,-0.988
267,0.496,0.523,-1.195
268,0.250,1.000,-0.906
269,0.398,0.156,-1.164
270,-0.363,0.531,-0.148
271,-0.941,0.773,-0.566
272,0.254,1.438,-1.434
273,0.266,0.281,-0.879
274,0.691,-0.055,-0.762
275,0.250,-0.156,-0.969
276,-0.332,0.914,-0.203
277,-0.160,0.836,-0.938
278,-0.445,0.988,-1.375
279,0.250,0.844,-1.074
280,0.270,-0.562,-1.172
281,-0.508,0.688,-0.645
282,0.250,1.156,-1.586
283,0.898,0.672,-1.105
284,0.559,0.441,-0.809
285,-0.945,0.613,-1.555
286,-0.336,0.570,-0.680
287,-0.266,0.375,-0.516
288,-0.262,1.047,-1.602
289,1.348,0.949,-1.699
290,1.348,0.949,-1.699
291,0.977,-0.082,0.004
292,-1.273,0.738,-0.449
293,-0.496,0.945,-1.930
294,0.566,0.422,0.113
295,-0.473,0.754,-0.453
296,-0.133,0.895,-1.992
297,0.625,0.273,-0.312
298,-0.191,0.336,0.473
299,-0.734,1.699,-1.816
300,1.145,-0.164,-1.117
301,0.609,-0.125,1.574
302,-1.027,1.117,-1.492
303,0.121,1.000,-1.348
304,-0.453,-0.340,1.445
305,-0.609,1.211,-1.309
306,1.242,0.309,-1.863
307,0.891,-0.059,1.383
308,-0.105,0.996,-0.836
309,-0.297,-0.098,-1.547
310,-0.922,0.605,1.598
311,-0.438,0.902,-1.414
312,0.363,0.969,-1.805
313,0.059,0.301,0.309
314,0.473,0.469,-1.391
315,0.938,-0.672,-1.293
316,-0.883,0.727,1.570
317,0.164,0.980,-1.328
318,-0.020,-0.102,-1.188
319,-0.730,1.000,0.402
320,0.965,-0.285,-1.992
321,0.555,-0.109,-0.441
322,0.090,0.602,0.191
323,0.762,0.398,-1.773
324,-0.621,0.734,1.012
325,-0.230,0.465,-0.566
326,0.402,-0.312,-1.715
327,-0.508,0.867,0.242
328,0.910,-0.215,-1.754
329,-0.113,0.246,-0.809
330,-1.137,0.660,0.562
331,0.645,-0.496,-1.789
332,-0.578,0.699,-0.027
333,-0.180,0.105,-1.137
334,1.207,-0.051,-1.820
335,-0.695,0.098,-0.152
336,0.465,-0.168,-1.426
337,0.590,-0.738,-0.855
338,0.590,-0.738,-0.855
339,-1.289,0.922,0.199
340,1.008,-0.695,-1.953
341,-0.168,0.055,0.066
342,-0.289,0.180,-0.758
343,0.934,-0.918,-1.895
344,-0.348,0.441,0.387
345,-0.043,-0.227,-1.469
346,0.242,-0.867,-1.051
347,-1.145,0.527,0.516
348,0.680,-0.039,-1.871
349,-0.133,-0.270,-0.707
350,0.055,0.324,-0.895
351,1.246,-0.496,-1.785
352,-0.883,0.531,0.562
353,-0.383,-0.273,-1.410
354,-0.027,-0.555,-0.742
355,-1.176,0.387,0.617
356,1.270,-0.402,-1.938
357,0.621,-0.047,-0.738
358,0.238,0.562,-0.621
359,1.008,-1.363,-1.562
360,-1.594,0.738,1.309
361,-0.512,-0.020,-1.242
362,0.586,-0.930,-0.938
363,-0.738,0.305,0.270
364,1.617,-0.852,-1.992
365,0.316,-0.844,0.074
366,-0.906,0.441,0.359
367,0.852,-0.746,-1.961
368,-0.523,-0.555,1.008
369,0.188,-0.367,-0.465
370,1.121,-1.020,-1.930
371,-1.160,-0.098,0.777
372,0.059,-0.422,-1.180
373,-0.137,-0.383,-1.367
374,-0.664,-0.383,0.430
375,1.121,-1.703,-1.789
376,0.180,-0.656,-0.727
377,-0.422,-0.383,-0.844
378,0.605,-0.871,-1.766
379,-0.816,-0.445,0.027
380,-0.090,-0.672,-1.629
381,0.918,-1.191,-1.070
382,-0.574,-0.520,0.340
383,0.395,-0.559,-1.863
384,0.215,-0.656,-0.465
385,-0.797,-0.277,0.137
386,0.406,-0.324,-1.992
387,0.480,-0.969,-0.398
388,-0.246,-0.402,0.117
389,0.305,-0.414,-1.980
390,-0.023,-0.699,0.238
391,-0.551,-0.133,0.406
392,0.191,-0.609,-1.969
393,0.375,-0.055,-0.148
394,-0.664,-0.668,-0.434
395,-0.230,-0.262,-1.984
396,0.383,-0.637,-0.340
397,-0.531,-1.074,0.215
398,-0.059,0.359,-1.766
399,1.004,-1.176,-0.883
400,-0.574,-0.504,0.582
401,-0.281,-0.297,-1.859
402,0.684,-1.336,-1.027
403,0.016,-0.723,0.652
404,0.090,-0.344,-1.934
405,0.242,-0.766,-0.625
406,0.199,-1.023,0.797
407,-0.402,-0.664,-1.770
408,0.047,-0.344,-1.496
409,0.543,-1.020,-0.086
410,0.035,-0.648,-1.664
411,0.035,-0.633,-1.590
412,0.207,-1.008,0.324
413,-0.324,-0.465,-1.055
414,-0.102,0.113,-1.973
415,0.461,-0.934,-0.605
416,0.355,-0.594,-0.348
417,-0.672,-0.340,-1.738
418,-0.195,-0.184,-0.535
419,0.285,-0.777,-0.391
420,-0.148,-0.145,-1.207
421,0.062,-0.449,-1.000
422,0.418,-0.766,0.086
423,0.047,-0.234,-0.707
424,-0.496,-0.188,-1.426
425,-0.078,-0.754,-0.055
426,-0.199,-0.398,-0.863
427,0.039,-0.574,-1.641
428,0.805,-0.289,-0.359
429,0.805,-1.035,-1.082
430,-0.035,-0.613,-1.090
431,-0.387,-1.051,-0.379
432,-0.164,-0.523,-0.582
433,-0.293,-0.328,-1.555
434,0.113,-0.832,-1.684
435,0.699,-0.422,-1.180
436,0.023,-1.156,-1.320
437,-0.273,-0.512,-0.648
438,0.457,-1.066,-1.207
439,-0.035,-0.320,-0.824
440,-0.043,-0.078,-1.637
441,0.184,-0.895,-1.512
442,0.000,-0.605,-0.484
443,-0.340,-0.832,-1.031
444,0.273,0.180,-0.793
445,0.000,-0.715,-0.863
446,-0.266,-0.488,-0.523
447,-0.258,-0.402,-0.742
448,0.004,-0.500,-0.887
449,0.023,-0.020,-0.879
450,0.367,-0.855,-1.238
451,0.230,-0.660,0.133
452,0.098,-0.660,-0.355
453,-0.453,-0.715,-0.758
454,-0.176,0.180,-0.406
455,0.414,-0.480,-1.824
456,-0.090,-0.633,-1.223
457,0.117,-0.434,-1.020
458,0.117,-0.434,-1.020
459,-0.188,-0.895,-1.375
460,-0.445,-0.395,-0.508
461,0.645,-0.980,-1.184
462,0.523,-0.691,-0.988
463,0.176,-0.461,-1.234
464,0.109,-0.836,-1.562
465,-0.375,-0.762,-0.910
466,-0.414,-0.430,-1.176
467,0.234,-0.523,-1.305
468,0.016,-0.590,-0.898
469,0.547,-0.461,-1.312
470,0.133,-0.703,-1.141
471,-0.254,-0.590,-0.352
472,-0.160,-0.680,-0.980
473,0.234,-0.699,-0.801
474,0.367,-1.031,-0.418
475,-0.039,-0.730,-0.719
476,-0.125,0.020,-0.727
477,-0.258,-0.680,-0.820
478,-0.109,-0.145,-0.770
479,0.344,-0.613,-1.434
480,-0.379,-0.805,-0.527
481,0.129,-0.383,-0.754
482,0.504,-0.523,-1.613
483,0.047,-0.285,-0.484
484,0.211,-0.879,-0.922
485,-0.059,-0.547,-0.758
486,-0.262,-0.598,-0.934
487,0.371,-0.805,-1.664
488,0.418,-0.211,-1.074
489,-0.109,-0.781,-1.348
490,-0.418,-0.391,-1.035
491,-0.402,-0.762,-0.551
492,-0.141,-0.164,-1.117
493,0.203,-0.898,-1.504
494,0.383,-0.848,-0.316
495,0.852,-0.695,-0.926
496,-0.418,-0.660,-1.023
497,-0.484,-0.324,-0.340
498,0.133,-1.238,-0.828
499,-0.250,-0.383,-0.629
500,0.344,-1.000,-1.535
501,0.531,-0.602,-0.859
502,-0.152,-0.359,-0.938
503,-0.414,-0.598,-1.398
504,0.098,-0.414,-0.473
505,-0.035,-1.051,-0.891
506,0.297,-0.457,-1.230
507,0.387,-0.957,-1.094
508,0.176,-0.223,-0.656
509,0.031,-0.801,-1.359
510,-0.188,-0.477,-0.641
511,-0.180,-0.520,-0.938
512,0.004,-0.562,-1.555
513,-0.109,-0.316,-0.824
514,-0.090,-0.812,-1.145
515,0.219,-0.320,-1.027
516,-0.121,-0.543,-0.867
517,0.027,-0.078,-1.105
518,0.105,-0.516,-0.996
519,-0.125,-0.887,-0.328
520,0.289,-0.523,-0.941
521,0.484,-0.824,-1.250
522,-0.047,-0.352,-0.332
523,0.203,-0.523,-1.238
524,-0.164,-0.836,-0.637
525,-0.438,-0.453,-0.164
526,0.223,-0.828,-1.613
527,0.051,-0.684,-0.637
528,0.039,-0.617,-0.840
529,0.211,-0.664,-1.574
530,0.211,-0.664,-1.574
531,0.027,-0.633,-0.453
532,0.109,-0.984,-0.914
533,0.066,-0.551,-1.395
534,-0.004,-0.777,-0.766
535,0.070,-0.684,-1.074
536,0.047,-0.531,-1.660
537,-0.016,-0.680,-1.059
538,0.031,-0.406,-1.070
539,-0.258,-0.566,-1.488
540,-0.258,-0.527,-0.664
541,0.258,-0.539,-1.023
542,0.281,-0.426,-1.320
543,0.258,-0.238,-0.973
544,0.352,-0.621,-1.039
545,-0.016,-0.402,-0.559
546,-0.336,-0.484,-0.570
547,-0.090,-0.355,-0.746
548,0.070,-0.332,-0.730
549,0.441,-0.473,-0.973
550,0.293,-0.793,-0.762
551,-0.410,-0.523,-0.266
552,-0.453,-0.332,-0.805
553,-0.262,-0.598,-0.797
554,0.250,-0.527,-0.602
555,0.656,-0.879,-1.375
556,0.090,-0.781,-0.738
557,-0.238,-0.551,-0.664
558,-0.332,-0.516,-1.375
559,-0.156,-0.469,-1.031
560,0.426,-0.988,-1.184
561,0.512,-0.770,-1.418
562,0.195,-0.488,-1.398
563,-0.277,-0.609,-1.199
564,-0.676,-0.543,-0.930
565,-0.055,-0.660,-1.121
566,0.531,-0.672,-1.184
567,0.699,-0.418,-1.355
568,0.543,-0.551,-1.250
569,-0.230,-0.758,-0.379
570,-0.598,-0.633,-0.336
571,-0.258,-0.367,-0.820
572,0.152,-0.109,-1.012
573,0.527,-0.348,-1.262
574,0.316,-0.535,-0.906
575,-0.148,-0.703,-0.383
576,-0.473,-0.410,-0.320
577,-0.410,-0.270,-0.691
578,0.074,-0.184,-0.941
579,0.352,-0.320,-1.094
580,0.254,-0.422,-1.207
581,0.117,-0.469,-1.066
582,-0.266,-0.387,-0.758
583,-0.207,-0.219,-0.852
584,0.094,-0.234,-1.047
585,0.137,-0.078,-1.168
586,0.348,-0.059,-1.742
587,0.348,-0.059,-1.742
588,0.266,-0.051,-1.551
589,-0.105,-0.086,-1.102
590,-0.152,-0.098,-1.000
591,0.062,0.008,-0.758
592,0.098,-0.227,-0.871
593,0.223,0.055,-1.051
594,0.219,0.074,-1.137
595,-0.113,0.047,-0.863
596,-0.066,0.160,-0.785
597,0.109,-0.043,-0.773
598,-0.059,-0.027,-0.453
599,-0.051,0.059,-0.668
600,0.047,0.164,-0.828
601,-0.020,0.156,-0.746
602,0.023,0.133,-0.887
603,0.008,0.059,-0.848
604,-0.047,0.059,-0.691
605,0.016,0.059,-0.945
606,-0.023,0.090,-1.027
607,0.117,0.082,-0.953
608,0.059,-0.090,-1.051
609,-0.027,-0.027,-0.980
610,0.121,-0.090,-1.066
611,0.066,-0.078,-1.086
612,0.031,-0.027,-1.203
613,0.137,-0.051,-1.148
614,-0.004,-0.059,-0.934
615,0.020,-0.066,-1.117
616,0.180,-0.023,-1.184
617,0.105,-0.066,-1.016
618,0.039,0.062,-1.059
619,-0.066,0.008,-1.027
620,-0.059,0.066,-0.797
621,0.164,0.082,-0.953
622,0.133,0.051,-0.930
623,0.031,0.094,-0.719
624,-0.078,0.129,-0.797
625,-0.113,0.141,-0.836
626,-0.008,0.102,-0.719
627,0.203,0.094,-0.789
628,0.094,0.074,-0.820
629,0.027,0.121,-0.750
630,-0.078,0.074,-0.805
631,-0.105,0.195,-0.848
632,0.109,0.070,-0.926
633,0.098,0.012,-0.863
634,0.102,0.090,-1.000
635,0.066,0.023,-1.102
636,-0.051,0.023,-0.898
637,0.012,0.027,-1.047
638,0.117,-0.008,-1.125
639,0.047,-0.078,-0.992
640,0.047,0.027,-1.082
641,0.051,0.023,-1.223
642,-0.016,-0.062,-0.996
643,0.074,0.035,-1.016
644,0.082,-0.004,-1.121
645,0.074,0.039,-0.891
646,0.098,-0.023,-0.973
647,0.000,0.090,-1.016
648,-0.047,0.027,-0.891
649,-0.016,0.047,-0.844
650,0.082,0.109,-0.953
651,0.082,0.074,-0.840
652,0.074,0.062,-0.785
653,-0.008,0.035,-0.859
654,0.000,0.129,-0.793
655,0.020,0.062,-0.852
656,0.023,0.090,-0.855
657,0.027,0.051,-0.879
658,0.020,0.012,-0.898
659,0.039,0.117,-0.969
660,0.086,-0.008,-1.023
661,0.043,0.020,-0.879
662,0.062,-0.035,-1.000
663,0.086,0.012,-1.062
664,0.020,-0.043,-1.027
665,0.027,-0.047,-1.062
666,0.070,-0.027,-1.109
667,0.066,-0.043,-1.043
668,0.098,0.000,-1.020
669,0.090,-0.023,-1.109
670,0.051,-0.023,-1.016
671,0.023,-0.031,-1.008
672,0.031,0.039,-1.016
673,0.008,0.008,-0.914
674,0.023,0.035,-0.906
675,0.129,0.043,-0.961
676,0.055,0.066,-0.867
677,-0.023,0.098,-0.844
678,-0.016,0.078,-0.883
679,0.082,0.062,-0.824
680,0.070,0.020,-0.844
681,0.023,0.066,-0.848
682,0.000,0.074,-0.840
683,-0.012,0.086,-0.887
684,0.055,0.066,-0.938
685,0.098,-0.008,-0.859
686,0.047,0.027,-0.875
687,0.031,0.000,-1.031
688,0.062,0.008,-0.996
689,0.012,-0.031,-0.957
690,-0.020,-0.008,-1.031
691,0.043,-0.043,-1.027
692,0.109,-0.023,-1.000
693,0.109,-0.055,-1.113
694,0.043,-0.039,-1.051
695,0.016,-0.012,-0.984
696,-0.059,0.000,-1.047
697,0.031,0.027,-1.000
698,0.109,-0.074,-0.961
699,0.078,0.020,-0.969
700,0.051,0.008,-1.035
701,0.016,0.023,-0.840
702,-0.035,0.074,-0.848
703,0.023,0.027,-0.961
704,0.121,0.051,-0.844
705,0.062,0.008,-0.883
706,-0.016,0.105,-0.934
707,0.016,0.027,-0.848
708,0.027,0.078,-0.750
709,0.082,0.074,-0.961
710,0.102,0.008,-0.918
711,0.051,0.047,-0.809
712,-0.012,0.012,-1.039
713,-0.020,0.082,-0.953
714,0.000,-0.008,-0.863
715,0.074,0.004,-1.027
716,0.125,0.020,-1.059
717,0.074,-0.016,-0.969
718,-0.008,0.012,-1.047
719,-0.035,0.020,-1.055
720,0.090,-0.008,-0.980
721,0.121,-0.004,-1.047
722,0.055,0.027,-1.043
723,0.000,-0.070,-0.996
724,0.012,0.020,-0.957
725,0.047,0.047,-1.043
726,0.082,-0.031,-0.961
727,0.043,0.043,-0.824
728,0.012,0.047,-1.020
729,0.004,0.074,-0.961
730,0.004,0.055,-0.820
731,0.016,0.059,-0.926
732,0.055,0.055,-0.898
733,0.059,0.062,-0.797
734,0.020,0.094,-0.949
735,0.004,0.059,-0.957
736,0.016,0.027,-0.812
737,0.043,0.066,-0.961
738,0.074,0.066,-0.980
739,0.039,-0.008,-0.828
740,0.066,0.020,-0.984
741,0.070,0.062,-1.055
742,0.016,0.016,-0.918
743,0.008,0.039,-0.984
744,0.027,0.035,-1.039
745,0.082,-0.035,-0.965
746,0.078,0.016,-1.008
747,0.004,-0.004,-1.043
748,-0.012,0.004,-0.965
749,0.055,0.020,-0.949
750,0.062,0.035,-1.023
751,0.066,0.031,-0.961
752,0.020,0.016,-0.926
753,-0.016,0.070,-0.984
754,0.023,0.066,-0.941
755,0.023,0.008,-0.809
756,0.062,0.047,-0.887
757,0.125,0.062,-0.969
758,0.047,0.062,-0.852
759,0.000,0.062,-0.910
760,-0.020,0.109,-0.922
761,0.016,0.059,-0.859
762,0.082,0.023,-0.906
763,0.117,0.047,-0.957
764,0.039,-0.020,-0.930
765,0.039,0.047,-0.918
766,0.000,0.047,-0.973
767,0.000,0.027,-0.941
768,0.055,-0.008,-0.988
769,0.082,-0.047,-1.027
770,0.078,0.000,-1.035
771,-0.016,-0.016,-0.980
772,-0.047,0.008,-0.953
773,0.016,-0.016,-0.984
774,0.105,-0.016,-0.961
775,0.113,-0.035,-1.027
776,0.023,0.031,-0.992
777,-0.031,0.051,-0.949
778,-0.008,0.027,-0.969
779,0.121,0.043,-0.938
780,0.086,-0.043,-0.914
781,0.035,0.027,-0.926
782,0.027,0.039,-0.961
783,-0.031,0.035,-0.883
784,0.008,0.051,-0.898
785,0.102,0.031,-0.918
786,0.070,0.051,-0.891
787,0.051,0.027,-0.949
788,0.012,0.027,-0.914
789,-0.012,-0.012,-0.898
790,0.066,0.031,-0.949
791,0.090,0.004,-0.973
792,0.039,0.039,-0.930
793,-0.016,0.004,-0.973
794,-0.008,0.027,-1.035
795,0.035,0.000,-0.973
796,0.102,-0.027,-0.996
797,0.066,-0.051,-1.012
798,0.078,-0.027,-0.965
799,0.031,-0.004,-1.000
800,0.000,0.000,-1.031
801,0.020,0.012,-0.969
802,0.055,0.000,-0.984
803,0.055,0.000,-0.984
804,0.055,0.004,-1.012
805,0.078,0.012,-0.930
806,0.043,0.000,-0.965
807,0.043,0.035,-0.980
808,0.043,0.031,-0.895
809,0.039,-0.012,-0.875
810,0.016,0.027,-0.898
811,0.078,0.035,-0.953
812,0.062,0.031,-0.945
813,0.004,0.055,-0.910
814,-0.016,0.020,-0.906
815,0.051,0.035,-0.859
816,0.098,0.047,-0.957
817,0.078,0.000,-0.996
818,0.027,0.012,-0.887
819,-0.039,0.016,-0.949
820,-0.012,0.082,-1.008
821,0.129,0.004,-0.957
822,0.102,0.000,-0.957
823,0.059,0.020,-1.027
824,0.016,0.004,-0.961
825,0.000,0.039,-0.934
826,0.000,0.020,-1.043
827,0.090,0.016,-0.934
828,0.070,-0.004,-0.957
829,0.039,0.062,-1.051
830,0.008,0.027,-0.965
831,0.000,0.023,-0.891
832,0.074,0.055,-0.973
833,0.055,0.020,-0.930
834,0.066,0.043,-0.879
835,0.012,0.027,-0.957
836,0.004,0.086,-0.922
837,0.027,0.051,-0.895
838,0.047,0.062,-0.879
839,0.047,0.051,-0.918
840,0.102,0.016,-0.902
841,0.043,0.051,-0.898
842,-0.004,0.078,-0.973
843,-0.027,0.062,-0.914
844,0.023,0.070,-0.895
845,0.070,0.027,-0.973
846,0.094,0.004,-0.965
847,0.008,-0.004,-0.922
848,0.023,0.074,-1.020
849,0.055,0.020,-1.004
850,0.047,0.004,-0.902
851,0.039,0.020,-1.020
852,0.039,0.027,-1.000
853,0.016,0.020,-0.961
854,0.055,0.059,-1.020
855,0.020,0.012,-0.961
856,0.031,0.008,-0.879
857,0.090,0.043,-0.980
858,0.078,0.023,-1.004
859,0.031,0.031,-0.910
860,0.008,0.047,-0.945
861,-0.020,0.066,-0.941
862,0.051,0.043,-0.879
863,0.070,0.020,-0.910
864,0.059,0.031,-0.961
865,0.047,0.086,-0.910
866,0.012,0.055,-0.906
867,-0.020,0.051,-0.914
868,0.066,0.043,-0.902
869,0.078,0.000,-0.922
870,0.066,0.039,-0.992
871,0.016,0.023,-0.969
872,-0.031,0.012,-0.922
873,0.055,0.023,-0.992
874,0.082,-0.004,-0.984
875,0.074,0.000,-0.957
876,0.023,0.008,-1.008
877,-0.004,0.035,-1.004
878,0.008,0.012,-0.973
879,0.074,0.008,-0.965
880,0.070,-0.020,-0.984
881,0.074,0.004,-0.957
882,0.047,-0.004,-0.984
883,0.000,0.027,-0.973
884,-0.004,0.031,-0.926
885,0.027,0.000,-0.941
886,0.074,0.039,-0.953
887,0.098,0.008,-0.949
888,0.020,0.039,-0.934
889,0.035,0.066,-0.953
890,-0.008,0.066,-0.898
891,0.039,0.027,-0.891
892,0.086,-0.043,-0.930
