Sample,X,Y,Z
146,-0.109,0.809,-0.879
147,-0.148,0.785,-0.801
148,-0.094,0.652,-0.766
149,0.098,0.461,-0.812
150,0.219,0.523,-0.902
151,0.176,0.883,-1.188
152,0.020,0.562,-1.066
153,-0.074,0.332,-0.484
154,-0.031,0.648,-0.879
155,-0.066,0.598,-1.012
156,-0.008,0.648,-0.867
157,0.258,0.637,-1.273
158,-0.137,0.555,-0.969
159,-0.086,0.691,-1.059
160,0.355,0.750,-1.324
161,0.137,0.512,-0.871
162,0.020,0.598,-1.094
163,0.094,0.637,-1.125
164,0.156,0.785,-0.773
165,-0.066,0.527,-1.312
166,-0.152,0.789,-1.113
167,0.078,0.797,-1.086
168,-0.246,0.496,-0.984
169,-0.148,0.859,-0.773
170,-0.148,0.859,-0.773
171,0.484,0.438,-1.043
172,0.125,0.762,-0.309
173,0.211,1.031,-1.191
174,0.133,0.176,-0.789
175,-0.074,0.656,0.195
176,-0.078,0.414,-1.379
177,-0.387,0.898,-0.559
178,-0.094,0.484,-0.738
179,0.027,0.535,-1.086
180,0.086,0.547,-0.844
181,0.727,0.281,-1.219
182,0.375,0.414,-0.949
183,-0.336,0.895,-1.195
184,-0.160,0.613,-1.402
185,0.141,0.707,-1.148
186,0.289,0.254,-1.559
187,0.367,0.645,-1.094
188,0.039,0.633,-1.039
189,-0.203,0.973,-1.156
190,-0.227,0.410,-0.723
191,0.141,0.523,-0.543
192,-0.039,0.594,-1.203
193,-0.391,0.723,-0.746
194,-0.391,0.723,-0.746
195,0.129,0.414,-0.789
196,0.059,0.555,-0.527
197,0.223,0.723,-0.859
198,0.504,0.441,-0.914
199,-0.012,0.875,-0.355
200,-0.320,0.824,-1.297
201,0.105,0.508,-0.691
202,0.215,0.129,-0.730
203,0.312,1.293,-1.555
204,0.344,0.418,-1.270
205,-0.059,0.336,-0.199
206,-0.309,1.047,-1.297
207,-0.340,0.777,-1.258
208,0.051,0.223,-0.375
209,-0.027,0.539,-1.602
210,-0.195,0.797,-1.293
211,0.008,0.262,-0.656
212,0.246,0.801,-1.375
213,0.152,1.055,-1.449
214,0.273,-0.082,-0.434
215,0.047,0.793,-0.578
216,0.129,0.598,-1.473
217,0.207,0.797,-0.602
218,0.445,0.930,-1.367
219,0.129,0.684,-1.238
220,-0.195,0.391,0.004
221,-0.105,0.328,-0.430
222,-0.414,0.551,-0.672
223,-0.246,0.680,-0.758
224,0.465,0.766,-1.223
225,0.379,0.207,-1.199
226,-0.008,0.969,-0.914
227,-0.008,0.969,-0.914
228,0.027,0.641,-1.301
229,-0.660,0.879,-0.328
230,0.242,0.617,-1.191
231,0.516,0.711,-1.297
232,0.555,0.891,-1.031
233,-0.074,0.016,-1.492
234,-0.531,1.223,-0.445
235,0.078,0.273,-1.316
236,0.375,0.676,-0.668
237,0.215,0.211,-0.746
238,0.066,0.590,-1.184
239,-0.785,1.371,-0.980
240,-0.395,0.602,-1.270
241,0.387,0.965,-0.812
242,0.867,0.164,-1.371
243,0.941,0.188,-0.617
244,0.141,0.734,-0.410
245,-0.879,1.148,-1.098
246,-0.766,1.125,-0.824
247,0.023,0.148,-1.125
248,0.648,0.570,-1.176
249,0.391,0.082,-1.039
250,-0.203,0.793,-0.273
251,-0.652,0.844,-0.914
252,-0.430,0.910,-0.855
253,0.496,0.801,-0.930
254,0.590,0.367,-1.590
255,0.309,0.445,-1.184
256,-0.340,0.449,-0.664
257,-0.059,1.031,-0.750
258,-0.035,0.504,-1.027
259,0.355,0.719,-0.891
260,0.094,0.266,-1.367
261,-0.656,0.922,-0.684
262,-0.504,0.777,-1.051
263,0.340,0.441,-1.277
264,0.746,0.676,-0.898
265,0.445,0.598,-1.492
266,-0.438,1.152,-0.688
267,-0.391,0.965,-0.395
268,0.262,0.109,-1.207
269,1.121,0.875,-0.988
270,0.980,0.246,-1.164
271,-0.355,0.527,-0.391
272,-1.293,1.102,-0.535
273,-0.754,0.883,-1.129
274,-0.020,0.535,-0.445
275,0.582,0.250,-1.336
276,0.996,0.445,-1.238
277,0.473,0.516,-0.367
278,-0.203,0.496,-0.938
279,-1.391,1.188,-0.938
280,-0.098,0.785,-1.086
281,1.047,-0.074,-1.008
282,0.246,0.770,-0.980
283,0.824,0.508,-1.730
284,-0.348,0.355,-0.539
285,-1.254,1.180,-0.645
286,-0.480,1.086,-1.703
287,0.797,0.137,-0.656
288,0.633,-0.090,-0.480
289,-0.277,1.098,-1.859
290,-0.277,1.098,-1.859
291,0.516,0.184,-1.211
292,-0.070,0.598,0.164
293,-0.715,1.090,-1.578
294,0.598,0.555,-1.223
295,1.168,-0.203,0.605
296,-1.203,0.969,-1.230
297,-0.594,1.457,-1.648
298,0.125,-0.551,0.727
299,-0.801,0.828,-0.621
300,0.496,1.152,-1.992
301,1.062,-0.305,0.449
302,-0.496,0.688,0.578
303,-0.633,0.945,-1.992
304,0.621,0.141,0.219
305,-0.062,0.473,0.742
306,0.652,1.438,-1.992
307,1.215,-0.152,-0.680
308,-0.777,0.324,1.621
309,-0.750,1.184,-1.836
310,-0.105,0.500,-0.852
311,-0.629,0.203,1.484
312,0.387,1.312,-1.855
313,1.090,-0.406,-1.078
314,-0.504,0.727,1.730
315,0.129,0.949,-1.754
316,0.000,0.340,-0.586
317,-0.754,0.578,1.473
318,0.812,0.117,-1.902
319,0.891,-0.129,-0.594
320,-0.023,0.457,0.961
321,0.457,0.055,-1.863
322,-1.512,1.254,-0.523
323,-0.941,0.355,0.121
324,0.871,-0.004,-1.820
325,0.461,0.062,-0.535
326,1.285,0.152,-0.941
327,0.730,-0.633,-1.098
328,-1.273,1.238,-0.008
329,-0.062,0.062,-1.836
330,-0.730,0.289,0.348
331,-0.328,0.160,-1.039
332,1.109,-1.273,-1.613
333,-0.043,0.734,0.770
334,0.695,0.461,-1.672
335,0.188,0.422,-0.988
336,-1.402,0.918,0.562
337,0.848,-0.344,-1.953
338,0.848,-0.344,-1.953
339,-0.191,-0.855,-0.176
340,-0.754,0.520,-0.152
341,1.566,-0.875,-1.965
342,-0.754,0.496,0.742
343,-0.184,1.137,-0.922
344,0.500,-0.750,-1.598
345,-0.715,0.492,0.996
346,0.711,-0.504,-1.562
347,0.379,-0.766,-1.039
348,-0.707,-0.152,0.727
349,0.250,-0.734,-1.699
350,-1.391,1.188,-0.641
351,-0.242,0.020,-1.316
352,0.879,-0.699,-1.586
353,0.168,0.477,-0.566
354,1.375,-1.191,-1.348
355,0.184,-0.832,0.527
356,-1.227,0.594,-0.707
357,0.188,-0.270,-1.664
358,-1.113,0.156,0.035
359,0.461,0.074,-1.754
360,1.641,-1.227,-1.254
361,0.207,0.371,0.758
362,0.207,0.371,0.758
363,1.133,-0.434,-1.918
364,-0.602,-0.484,0.496
365,-1.379,0.324,0.426
366,0.246,-0.863,-1.992
367,-0.195,-0.246,-0.051
368,1.000,-0.098,-1.309
369,1.320,-1.145,-1.488
370,-1.465,0.062,1.723
371,-0.082,-0.668,-1.121
372,-0.582,-0.848,-0.719
373,-0.887,0.055,0.336
374,1.613,-0.562,-1.992
375,0.203,-0.230,-0.285
376,-0.793,-0.258,-0.426
377,0.527,-1.176,-1.797
378,-1.254,-0.918,1.105
379,-0.191,-0.324,-0.879
380,1.641,-0.879,-1.852
381,0.188,-0.227,0.078
382,0.742,-0.957,-1.734
383,-0.156,-0.887,-1.266
384,-1.684,-0.418,0.332
385,0.137,-0.520,-1.766
386,0.844,-1.605,-0.844
387,0.477,-0.133,-0.477
388,1.008,-0.352,-1.992
389,-0.168,-0.648,-0.168
390,-1.238,0.125,-0.301
391,0.004,-1.168,-1.930
392,-0.105,-0.746,0.773
393,-0.055,-0.770,-0.750
394,0.316,0.078,-1.977
395,0.316,0.078,-1.977
396,0.223,-0.645,0.145
397,-0.941,-0.422,-0.145
398,-0.039,0.516,-1.965
399,0.785,-1.586,-0.355
400,-0.516,-0.484,0.879
401,0.121,-0.137,-1.945
402,-0.207,-0.504,-0.074
403,-0.676,-0.379,0.430
404,0.793,-0.672,-1.992
405,1.059,-0.207,-0.180
406,-0.168,-1.227,0.090
407,-0.227,-0.500,-1.855
408,-0.109,-0.473,-0.211
409,0.125,-0.977,-0.496
410,0.125,-0.977,-0.496
411,0.434,-0.367,-1.992
412,0.676,-0.656,-1.461
413,0.211,-1.168,-0.125
414,-0.832,-0.277,-1.398
415,-0.320,-0.539,-1.508
416,0.664,-0.992,-0.297
417,0.180,-0.730,-1.504
418,0.094,-0.602,-1.633
419,-0.391,-0.609,-0.273
420,-0.535,-0.273,-1.027
421,-0.277,-0.199,-1.402
422,1.094,-0.910,-0.715
423,0.754,-1.250,-0.770
424,-0.602,0.344,-0.750
425,-0.445,-0.012,-0.961
426,-0.043,-0.770,-0.336
427,-0.121,-0.621,-0.707
428,0.363,-0.457,-1.305
429,0.031,-0.938,-0.152
430,-0.238,-0.227,-0.676
431,-0.367,-0.266,-1.500
432,0.133,-0.141,-0.105
433,1.055,-1.070,-1.191
434,0.539,-0.598,-1.586
435,0.285,-0.926,-0.664
436,0.090,-0.500,-0.570
437,-0.738,-0.480,-1.062
438,-0.246,-0.945,-0.816
439,0.559,-0.336,-1.219
440,-0.301,-0.426,-1.879
441,-0.293,-0.648,-1.004
442,0.246,-0.719,-0.949
443,0.047,-0.738,-1.238
444,0.293,-0.500,-1.047
445,0.250,-0.953,-0.801
446,-0.027,-0.223,-1.012
447,-0.234,-0.828,-1.004
448,0.047,-0.125,-0.477
449,0.137,-0.559,-1.516
450,-0.238,-0.516,-0.855
451,-0.148,-0.453,-0.344
452,0.133,-0.566,-0.969
453,-0.273,-0.406,-0.676
454,0.605,-1.020,-0.848
455,0.445,-0.496,-0.305
456,0.094,-0.801,-0.816
457,-0.148,-0.543,-0.723
458,-0.438,0.297,-0.605
459,-0.289,-0.422,-1.766
460,-0.129,-0.496,-1.066
461,0.504,-0.863,-0.863
462,0.223,-0.711,-1.156
463,0.086,-0.250,-1.082
464,0.383,-1.078,-1.230
465,-0.340,-0.523,-0.770
466,-0.270,-0.359,-1.336
467,-0.008,-0.590,-1.125
468,0.145,-0.738,-0.953
469,0.180,-0.340,-1.414
470,-0.078,-0.738,-0.891
471,-0.363,-0.797,-0.449
472,0.004,-0.246,-1.375
473,0.230,-0.312,-1.242
474,0.520,-0.633,-0.699
475,0.625,-1.164,-1.078
476,0.195,-0.996,-0.414
477,-0.023,-0.508,-0.242
478,-0.172,-0.586,-1.250
479,-0.543,-0.359,-0.730
480,-0.098,-0.688,-0.594
481,-0.043,-0.410,-1.285
482,0.043,-0.766,-1.270
483,-0.035,-0.414,-0.762
484,0.238,-0.379,-1.305
485,-0.195,-0.551,-0.711
486,0.332,-0.637,-0.516
487,0.695,-0.930,-1.230
488,0.164,-0.215,-0.980
489,0.062,-0.812,-1.379
490,-0.059,-0.488,-0.793
491,-0.520,-0.547,-0.949
492,-0.254,-0.590,-1.395
493,0.008,-0.551,-0.863
494,0.254,-0.066,-1.141
495,0.285,-0.812,-1.539
496,-0.070,-0.887,-0.055
497,0.219,-0.500,-0.648
498,-0.246,-0.547,-1.281
499,-0.305,-0.559,-0.242
500,0.562,-0.949,-0.840
501,0.414,-0.668,-0.930
502,-0.027,-0.652,-0.848
503,0.180,-0.684,-1.176
504,-0.109,-0.523,-0.781
505,-0.715,-0.711,-0.781
506,-0.715,-0.711,-0.781
507,-0.219,-0.387,-1.348
508,0.422,-0.883,-1.137
509,0.273,-0.742,-0.840
510,0.469,-0.812,-1.414
511,0.117,-0.578,-0.684
512,-0.289,-0.438,-0.684
513,-0.074,-0.836,-1.395
514,0.258,-0.492,-0.934
515,-0.113,-0.773,-1.277
516,0.078,-0.254,-1.355
517,-0.156,-0.660,-0.961
518,-0.312,-0.355,-0.711
519,0.152,-0.371,-1.180
520,-0.121,-0.539,-0.680
521,0.062,-0.418,-0.812
522,0.648,-0.879,-1.348
523,0.070,-0.508,-0.324
524,0.035,-0.508,-0.898
525,0.141,-0.500,-0.945
526,-0.207,-0.234,-0.359
527,0.152,-0.867,-1.137
528,0.160,-0.500,-0.715
529,-0.156,-0.664,-0.820
530,0.074,-0.879,-1.086
531,-0.031,-0.559,-0.660
532,-0.285,-0.559,-1.059
533,-0.070,-0.645,-1.129
534,0.383,-0.883,-0.754
535,0.375,-0.691,-1.137
536,0.234,-0.703,-1.535
537,0.094,-0.723,-0.727
538,-0.199,-0.477,-0.980
539,-0.250,-0.562,-1.613
540,-0.051,-0.535,-0.824
541,0.113,-0.707,-1.164
542,0.219,-0.363,-1.441
543,0.070,-0.617,-0.824
544,0.008,-0.492,-0.754
545,-0.145,-0.348,-1.066
546,-0.184,-0.434,-0.738
547,0.387,-0.504,-0.891
548,0.406,-0.727,-1.000
549,-0.078,-0.469,-0.492
550,0.051,-0.598,-0.750
551,-0.070,-0.422,-0.566
552,0.164,-0.422,-0.754
553,0.078,-0.785,-0.969
554,-0.375,-0.359,-0.484
555,-0.145,-0.492,-1.176
556,0.066,-0.590,-0.984
557,0.188,-0.590,-0.730
558,0.434,-0.793,-1.266
559,-0.176,-0.797,-0.605
560,-0.254,-0.547,-0.766
561,0.008,-0.434,-1.602
562,0.059,-0.496,-1.203
563,0.488,-0.980,-1.254
564,0.391,-0.742,-1.266
565,-0.121,-0.324,-1.039
566,-0.355,-0.586,-1.074
567,-0.496,-0.516,-0.859
568,0.039,-0.707,-1.062
569,0.512,-0.648,-1.184
570,0.469,-0.254,-1.242
571,0.297,-0.461,-1.164
572,-0.137,-0.812,-0.277
573,-0.348,-0.812,-0.168
574,-0.004,-0.449,-0.820
575,0.250,-0.074,-1.070
576,0.434,-0.184,-1.305
577,0.203,-0.586,-1.125
578,-0.309,-0.742,-0.418
579,-0.426,-0.559,-0.355
580,-0.410,-0.379,-0.793
581,0.039,-0.145,-1.051
582,0.309,-0.406,-1.227
583,0.340,-0.367,-1.254
584,0.219,-0.566,-1.219
585,-0.059,-0.480,-0.777
586,-0.078,-0.266,-0.797
587,-0.164,-0.184,-1.004
588,-0.059,0.094,-1.184
589,0.387,0.027,-1.707
590,0.375,0.035,-1.516
591,0.035,-0.117,-1.234
592,-0.055,-0.027,-0.816
593,-0.137,0.008,-0.574
594,-0.121,-0.070,-0.816
595,0.160,0.164,-0.969
596,0.250,-0.055,-0.980
597,0.117,0.051,-0.781
598,0.027,0.020,-0.723
599,0.012,0.082,-0.566
600,-0.121,0.059,-0.508
601,-0.234,0.055,-0.656
602,-0.234,0.055,-0.656
603,0.070,0.117,-0.809
604,0.152,0.008,-0.871
605,0.094,0.156,-1.012
606,-0.016,0.012,-1.078
607,-0.160,0.090,-0.684
608,-0.195,-0.078,-0.895
609,0.105,0.086,-1.148
610,0.301,-0.016,-1.152
611,0.227,-0.090,-1.168
612,0.043,-0.082,-1.102
613,-0.164,-0.125,-0.973
614,-0.098,-0.035,-1.070
615,0.172,0.008,-1.312
616,0.297,-0.070,-1.125
617,0.102,-0.070,-0.977
618,-0.070,-0.016,-1.062
619,-0.012,-0.020,-0.961
620,0.082,0.027,-0.914
621,0.121,0.039,-1.039
622,0.090,0.031,-0.836
623,0.020,0.098,-0.746
624,-0.035,0.098,-0.918
625,0.012,0.180,-0.793
626,0.016,0.141,-0.750
627,-0.012,0.098,-0.863
628,0.055,0.113,-0.777
629,0.070,0.066,-0.750
630,0.051,0.082,-0.867
631,0.012,0.137,-0.777
632,0.012,0.055,-0.809
633,-0.035,0.031,-0.852
634,0.082,0.098,-0.949
635,0.109,-0.008,-0.992
636,0.098,0.043,-0.957
637,0.086,-0.031,-1.129
638,0.012,0.020,-1.039
639,-0.043,0.039,-0.992
640,0.008,0.031,-1.133
641,0.145,-0.027,-1.113
642,0.102,-0.074,-1.047
643,0.020,0.043,-1.105
644,-0.020,0.004,-1.086
645,0.027,0.035,-0.910
646,0.070,-0.020,-1.008
647,0.105,0.051,-0.984
648,0.082,0.020,-0.934
649,-0.004,0.102,-0.941
650,-0.035,0.121,-0.895
651,-0.062,0.055,-0.793
652,0.078,0.129,-0.824
653,0.125,0.098,-0.902
654,0.090,0.090,-0.773
655,0.023,0.066,-0.824
656,-0.012,0.102,-0.863
657,-0.047,0.078,-0.832
658,0.004,0.047,-0.863
659,0.055,0.082,-0.934
660,0.055,-0.012,-0.938
661,0.109,0.043,-0.941
662,0.094,-0.012,-1.070
663,0.000,-0.008,-0.984
664,0.023,0.012,-0.965
665,0.012,0.000,-1.109
666,0.078,-0.023,-1.074
667,0.129,-0.090,-1.059
668,0.070,-0.016,-1.109
669,0.004,-0.043,-1.094
670,0.039,-0.020,-0.953
671,0.059,-0.027,-1.016
672,0.141,-0.020,-1.043
673,0.043,-0.059,-0.938
674,0.043,-0.059,-0.938
675,0.059,0.027,-1.016
676,-0.035,0.043,-0.977
677,-0.109,0.102,-0.848
678,0.074,0.035,-0.906
679,0.184,0.062,-0.859
680,0.051,0.031,-0.801
681,0.031,0.066,-0.875
682,-0.004,0.117,-0.859
683,-0.074,0.031,-0.828
684,0.020,0.066,-0.844
685,0.086,0.074,-0.871
686,0.094,0.023,-0.887
687,0.082,-0.008,-0.902
688,0.027,0.004,-0.906
689,-0.016,0.023,-0.914
690,-0.035,0.035,-0.973
691,0.098,0.027,-1.062
692,0.148,-0.059,-1.055
693,0.012,-0.012,-1.008
694,0.039,-0.004,-1.125
695,0.020,-0.008,-1.023
696,0.012,-0.078,-0.984
697,0.082,-0.078,-1.043
698,0.141,-0.012,-0.988
699,-0.047,-0.023,-1.031
700,0.035,0.090,-1.039
701,0.043,-0.012,-1.000
702,-0.039,0.000,-0.887
703,0.059,0.027,-0.965
704,0.145,0.043,-0.895
705,0.031,0.023,-0.828
706,0.016,-0.008,-0.922
707,0.027,0.102,-0.828
708,-0.035,0.059,-0.863
709,-0.039,0.125,-0.887
710,0.117,0.098,-0.902
711,0.141,0.012,-0.828
712,0.082,0.031,-0.879
713,0.070,0.031,-0.953
714,-0.012,0.059,-0.848
715,-0.055,-0.008,-0.938
716,0.074,0.020,-0.977
717,0.109,-0.012,-0.949
718,0.039,0.023,-1.027
719,0.086,0.059,-1.109
720,0.066,-0.016,-0.973
721,-0.027,-0.059,-0.945
722,-0.012,-0.012,-1.074
723,0.125,0.016,-1.031
724,0.090,-0.062,-1.012
725,0.047,0.016,-1.062
726,0.047,0.051,-1.016
727,-0.023,0.020,-0.934
728,0.039,0.062,-1.000
729,0.152,0.008,-0.977
730,0.082,0.004,-0.832
731,-0.004,0.020,-0.938
732,0.023,0.074,-0.969
733,-0.012,0.051,-0.824
734,0.000,0.102,-0.863
735,0.066,0.070,-0.922
736,0.125,0.051,-0.816
737,0.074,0.043,-0.898
738,0.020,0.082,-0.992
739,-0.039,0.047,-0.836
740,-0.055,0.055,-0.867
741,0.062,0.039,-1.027
742,0.109,0.039,-0.902
743,0.074,0.039,-0.953
744,0.023,0.066,-1.055
745,0.047,0.047,-0.930
746,-0.016,-0.047,-0.980
747,-0.012,0.012,-1.051
748,0.152,0.000,-1.016
749,0.098,-0.062,-0.961
750,0.008,0.035,-1.023
751,0.027,0.035,-1.039
752,-0.008,0.043,-0.930
753,0.027,0.031,-0.980
754,0.102,0.059,-0.988
755,0.078,0.008,-0.918
756,0.027,0.059,-0.953
757,0.043,0.074,-0.984
758,-0.047,0.035,-0.824
759,0.012,0.094,-0.848
760,0.051,0.047,-0.961
761,0.117,0.094,-0.844
762,0.070,0.027,-0.902
763,0.031,0.090,-0.957
764,-0.027,0.043,-0.855
765,-0.012,0.082,-0.863
766,0.078,0.031,-0.984
767,0.078,0.016,-0.887
768,0.082,0.035,-0.906
769,0.062,0.012,-1.023
770,0.062,0.012,-1.023
771,0.012,0.066,-0.961
772,-0.012,-0.031,-0.988
773,0.016,0.047,-0.977
774,0.094,-0.027,-1.004
775,0.125,-0.039,-1.031
776,0.074,0.027,-0.996
777,0.020,-0.023,-1.059
778,-0.055,0.020,-0.930
779,0.004,0.020,-0.957
780,0.070,0.012,-1.020
781,0.102,-0.020,-0.957
782,0.133,-0.020,-0.969
783,0.039,0.039,-0.949
784,-0.105,0.043,-0.875
785,-0.004,0.070,-0.891
786,0.109,0.004,-0.957
787,0.113,0.008,-0.871
788,0.051,0.020,-0.898
789,0.031,0.082,-0.930
790,-0.035,0.051,-0.875
791,0.004,0.023,-0.898
792,0.078,0.020,-0.910
793,0.070,0.043,-0.898
794,0.078,-0.004,-0.961
795,0.066,0.066,-0.988
796,-0.012,0.000,-0.949
797,-0.055,-0.012,-0.961
798,0.031,0.016,-0.988
799,0.078,-0.016,-0.996
800,0.129,-0.031,-1.016
801,0.086,-0.020,-1.016
802,-0.008,0.000,-1.000
803,-0.070,-0.004,-1.000
804,0.062,0.043,-1.016
805,0.098,-0.059,-1.004
806,0.062,-0.020,-0.953
807,0.098,0.023,-1.023
808,0.055,0.012,-0.977
809,-0.035,0.020,-0.914
810,0.016,0.016,-0.977
811,0.086,0.016,-0.898
812,0.094,0.031,-0.898
813,0.070,0.035,-0.977
814,0.062,0.066,-0.898
815,0.000,0.008,-0.875
816,-0.047,0.043,-0.887
817,0.062,0.039,-0.906
818,0.082,0.023,-0.914
819,0.082,0.016,-0.949
820,0.121,0.004,-0.961
821,-0.012,0.016,-0.910
822,-0.082,0.035,-0.965
823,0.051,0.070,-0.977
824,0.094,-0.047,-0.945
825,0.121,-0.039,-0.965
826,0.121,-0.004,-1.027
827,0.004,0.023,-0.965
828,-0.062,0.031,-0.973
829,0.023,0.020,-1.027
830,0.090,-0.008,-0.961
831,0.082,-0.020,-0.980
832,0.070,0.035,-1.020
833,0.062,0.020,-0.957
834,-0.020,0.023,-0.887
835,-0.016,0.027,-0.969
836,0.066,0.031,-0.934
837,0.109,0.078,-0.918
838,0.078,0.012,-0.980
839,0.047,0.082,-0.887
840,-0.008,0.051,-0.891
841,-0.047,0.047,-0.895
842,-0.047,0.047,-0.895
843,0.055,0.051,-0.910
844,0.078,0.027,-0.895
845,0.094,0.035,-0.887
846,0.059,0.051,-0.957
847,-0.008,0.066,-0.941
848,-0.039,0.043,-0.918
849,0.055,0.066,-0.945
850,0.055,-0.020,-0.922
851,0.070,0.016,-0.926
852,0.094,0.020,-1.039
853,0.066,0.020,-0.977
854,-0.051,0.016,-0.930
855,-0.047,0.051,-1.004
856,0.062,0.039,-1.004
857,0.109,0.004,-0.969
858,0.082,0.012,-1.023
859,0.070,0.023,-0.973
860,-0.012,0.027,-0.906
861,-0.059,0.023,-0.977
862,0.066,0.051,-0.957
863,0.133,0.008,-0.910
864,0.070,0.035,-0.953
865,0.047,0.094,-0.973
866,0.047,0.094,-0.973
867,-0.031,0.074,-0.895
868,-0.043,0.043,-0.910
869,0.066,0.047,-0.934
870,0.117,-0.004,-0.883
871,0.090,0.008,-0.906
872,0.043,0.078,-0.969
873,0.000,0.035,-0.930
874,-0.047,0.031,-0.871
875,0.078,0.055,-0.992
876,0.055,0.000,-0.957
877,0.074,0.051,-0.918
878,0.082,-0.020,-1.027
879,0.039,0.012,-0.945
880,-0.016,-0.004,-0.934
881,-0.004,0.035,-1.023
882,0.043,-0.004,-0.992
883,0.121,0.012,-0.957
884,0.086,-0.016,-1.012
885,0.023,0.008,-0.988
886,0.035,0.031,-0.977
887,-0.004,-0.023,-0.984
888,0.039,0.027,-0.914
889,0.066,-0.031,-0.949
890,0.078,0.023,-0.957
