Sample,X,Y,Z
893,0.023,0.027,-0.914
894,0.000,0.004,-0.988
895,0.012,0.016,-0.949
896,0.031,0.004,-0.941
897,0.027,0.035,-1.004
898,0.039,0.023,-0.980
899,0.062,-0.004,-0.922
900,0.035,0.027,-0.961
901,0.020,0.008,-0.977
902,0.008,0.016,-0.902
903,0.020,0.012,-0.957
904,0.012,0.023,-0.984
905,0.023,0.035,-0.910
906,0.020,0.031,-0.934
907,0.020,0.031,-0.969
908,0.047,0.016,-0.922
909,0.055,0.012,-0.926
910,-0.008,0.027,-0.945
911,0.016,0.016,-0.945
912,0.031,0.004,-0.941
913,0.031,0.039,-0.961
914,0.020,0.059,-0.977
915,0.016,0.023,-0.895
916,0.016,0.016,-0.957
917,0.051,0.043,-1.004
918,0.055,-0.008,-0.938
919,0.023,0.000,-0.945
920,0.012,0.020,-0.984
921,0.016,0.023,-0.926
922,0.027,0.047,-0.945
923,0.027,0.023,-1.004
924,0.031,0.008,-0.918
925,0.023,0.039,-0.949
926,0.008,0.062,-1.012
927,0.023,0.012,-0.941
928,0.027,0.016,-0.914
929,0.027,0.039,-0.984
930,0.008,0.020,-0.934
931,0.031,0.047,-0.922
932,0.031,0.035,-0.988
933,0.039,0.016,-0.945
934,0.047,0.016,-0.941
935,0.004,0.062,-0.953
936,-0.004,0.062,-0.969
937,0.059,-0.020,-0.918
938,0.023,0.055,-0.945
939,0.012,0.027,-0.980
940,0.027,-0.004,-0.930
941,0.023,0.031,-0.945
942,0.055,0.027,-0.992
943,0.035,0.020,-0.930
944,0.016,0.031,-0.938
945,0.031,0.043,-1.000
946,0.047,0.000,-0.949
947,0.023,0.016,-0.926
948,0.012,0.031,-0.988
949,0.016,0.023,-0.949
950,0.043,0.020,-0.945
951,0.039,0.043,-0.992
952,0.027,0.016,-0.945
953,0.016,0.012,-0.910
954,0.039,0.051,-0.988
955,0.035,0.031,-0.957
956,0.027,0.000,-0.914
957,0.020,0.023,-0.957
958,0.016,0.051,-0.945
959,0.047,0.004,-0.930
960,0.027,0.035,-0.961
961,0.043,0.031,-0.953
962,0.043,0.031,-0.953
963,-0.012,-0.004,-0.930
964,0.012,0.031,-0.941
965,0.031,0.031,-0.977
966,0.055,0.008,-0.930
967,0.047,0.012,-0.965
968,0.016,0.031,-0.961
969,0.004,0.020,-0.926
970,0.031,0.008,-0.965
971,0.055,0.035,-0.984
972,0.035,0.031,-0.949
973,0.004,0.008,-0.965
974,0.020,0.027,-0.945
975,0.043,0.012,-0.969
976,0.062,-0.004,-0.973
977,0.020,0.020,-0.941
978,0.000,0.023,-0.949
979,0.008,0.012,-0.945
980,0.039,0.023,-0.965
981,0.043,0.020,-0.969
982,0.020,0.023,-0.949
983,0.023,0.012,-0.949
984,0.043,0.023,-0.941
985,0.023,0.012,-0.938
986,0.023,-0.008,-0.941
987,0.012,0.043,-0.961
988,0.008,-0.020,-0.930
989,0.031,0.008,-0.965
990,0.039,0.039,-0.969
991,0.031,0.020,-0.938
992,0.016,0.020,-0.961
993,0.027,0.012,-0.945
994,0.027,0.004,-0.934
995,0.027,0.004,-0.934
996,0.027,0.008,-0.965
997,0.020,0.008,-0.977
998,0.027,0.016,-0.949
999,0.035,0.008,-0.965
Rate 1334, overflows 0
