Sample,X,Y,Z
76,-0.004,-0.020,-0.938
77,-0.008,0.023,-0.953
78,0.047,-0.012,-0.949
79,0.055,0.020,-0.965
80,0.023,0.023,-0.965
81,0.000,0.020,-0.941
82,0.012,0.016,-0.945
83,0.023,0.012,-0.965
84,0.059,0.012,-0.961
85,0.043,0.004,-0.961
86,0.000,0.016,-0.945
87,-0.020,0.023,-0.938
88,0.090,0.066,-1.059
89,0.105,-0.070,-1.082
90,-0.410,-0.035,-0.922
91,-1.195,0.191,-0.930
92,-1.762,0.133,-0.805
93,-1.621,0.098,-0.867
94,-0.875,-0.086,-1.074
95,-0.715,-0.082,-0.770
96,-1.055,0.012,-0.727
97,-1.410,0.137,-0.570
98,-1.383,0.059,-0.719
99,-0.977,-0.043,-1.203
100,-0.484,-0.109,-1.398
101,-0.395,-0.219,-1.375
102,-0.746,-0.094,-0.996
103,-0.992,0.078,-0.816
104,-0.738,0.207,-0.770
105,-0.184,0.141,-1.035
106,0.461,0.000,-1.340
107,0.672,-0.234,-1.141
108,0.164,-0.188,-0.812
109,-0.480,0.176,-0.773
110,-0.660,0.332,-0.863
111,-0.379,0.094,-0.977
112,-0.188,-0.152,-1.113
113,-0.148,-0.090,-1.129
114,-0.348,-0.070,-0.906
115,-0.914,-0.062,-0.617
116,-0.953,0.137,-0.676
117,-0.594,0.246,-0.859
118,-0.590,0.109,-0.828
119,-0.531,0.070,-0.953
120,-0.668,0.074,-0.867
121,-1.336,-0.051,-0.516
122,-1.277,0.207,-0.828
123,-0.652,0.246,-1.328
124,-0.523,-0.172,-1.211
125,-0.551,-0.246,-1.227
126,-0.844,-0.191,-1.160
127,-1.445,0.086,-0.773
128,-0.961,-0.117,-1.062
129,-0.285,-0.086,-0.984
130,0.023,-0.051,-1.078
131,0.043,-0.051,-1.117
132,-0.180,0.066,-0.734
133,-0.441,0.008,-0.988
134,-0.625,0.012,-0.754
135,-0.605,0.078,-0.969
136,-0.211,0.172,-1.410
137,-0.301,-0.031,-1.066
138,-0.410,-0.023,-1.086
139,-0.484,0.055,-0.926
140,-0.688,-0.012,-0.551
141,-0.664,0.066,-0.773
142,-0.383,0.156,-0.922
143,-0.457,0.098,-0.828
144,-0.766,0.043,-0.922
145,-1.090,0.129,-0.777
146,-0.742,-0.004,-0.793
147,-0.613,0.059,-0.812
148,-1.000,-0.004,-0.949
149,-0.555,0.078,-1.082
150,-0.496,-0.008,-1.000
151,-0.754,-0.152,-1.133
152,-0.477,-0.082,-1.098
153,-0.555,-0.043,-0.820
154,-1.039,0.094,-0.941
155,-0.566,0.156,-1.176
156,-0.145,-0.090,-0.914
157,-0.031,-0.012,-1.059
158,-0.102,-0.082,-1.223
159,-0.484,-0.160,-0.664
160,-0.738,0.145,-0.918
161,-1.094,0.035,-1.148
162,-0.867,0.121,-0.930
163,-0.316,-0.148,-1.379
164,-0.180,-0.156,-0.949
165,-0.277,0.031,-0.797
166,-0.574,0.051,-0.852
167,-0.777,0.152,-0.441
168,-0.812,0.273,-0.953
169,-0.535,0.031,-1.246
170,-0.223,-0.137,-0.754
171,-0.395,0.020,-1.012
172,-0.930,0.152,-0.809
173,-0.863,0.266,-0.652
174,-0.598,0.035,-0.871
175,-0.262,-0.035,-0.949
176,-0.105,-0.254,-1.129
177,-0.469,-0.094,-0.867
178,-0.824,0.285,-1.168
179,-0.820,0.035,-1.254
180,-0.250,-0.180,-0.941
181,-0.262,-0.082,-0.992
182,-0.258,0.023,-1.047
183,-0.598,-0.008,-0.770
184,-0.715,0.012,-0.723
185,-0.766,0.152,-1.125
186,-0.426,0.008,-1.082
187,-0.270,-0.074,-1.156
188,-0.160,0.086,-1.141
189,-0.672,-0.121,-0.688
190,-1.207,0.195,-0.566
191,-0.914,0.309,-0.949
192,-0.121,0.051,-1.074
193,-0.219,-0.152,-1.066
194,-0.395,0.027,-1.074
195,-0.980,0.102,-0.652
196,-1.207,0.055,-0.746
197,-0.766,-0.008,-0.891
198,0.074,0.035,-1.012
199,-0.219,-0.172,-1.258
200,-0.500,-0.172,-0.855
201,-0.832,0.305,-0.730
202,-1.152,0.258,-1.133
203,-0.328,-0.086,-0.945
204,0.152,-0.238,-0.977
205,-0.660,-0.070,-1.125
206,-0.691,0.270,-0.859
207,-0.297,0.125,-1.008
208,-0.523,-0.043,-0.961
209,-0.316,-0.309,-1.039
210,-0.246,-0.238,-0.762
211,-1.137,0.234,-1.039
212,-1.012,0.305,-1.391
213,-0.293,-0.184,-0.785
214,-0.020,-0.078,-1.023
215,-0.566,0.012,-1.125
216,-0.824,0.094,-0.449
217,-0.316,0.379,-1.023
218,-0.609,-0.082,-0.961
219,-0.551,0.141,-0.832
220,-0.340,-0.102,-1.113
221,-0.211,0.199,-0.820
222,-0.484,-0.012,-1.047
223,-0.672,0.055,-0.973
224,-0.902,0.043,-0.500
225,-1.188,0.043,-0.797
226,-0.668,-0.078,-1.328
227,0.043,-0.051,-1.016
228,-0.258,-0.012,-0.934
229,-0.633,-0.051,-0.930
230,-0.559,-0.023,-0.562
231,-0.910,0.152,-0.844
232,-0.914,0.137,-1.133
233,-0.422,-0.156,-1.195
234,-0.098,-0.141,-1.117
235,-0.141,-0.035,-1.270
236,-1.109,0.168,-0.949
237,-1.363,0.262,-0.695
238,-0.457,-0.117,-0.941
239,0.129,-0.293,-0.992
240,0.262,-0.254,-1.305
241,-0.785,0.301,-0.711
242,-0.824,0.180,-0.945
243,-1.000,0.188,-1.109
244,-0.555,-0.156,-0.902
245,-0.383,-0.168,-0.777
246,-0.367,-0.125,-1.023
247,-0.793,0.145,-0.949
248,-0.984,0.383,-0.859
249,-0.785,0.195,-0.777
250,-0.312,-0.172,-0.934
251,-0.324,-0.117,-1.023
252,-0.625,-0.059,-0.754
253,-0.527,0.125,-0.598
254,-1.258,0.215,-1.043
255,-0.723,0.281,-1.188
256,-0.031,-0.016,-1.031
257,-0.199,-0.371,-1.102
258,-1.102,0.027,-1.086
259,-1.027,0.109,-0.742
260,-0.645,0.336,-0.754
261,-0.277,-0.117,-1.531
262,-0.445,-0.195,-1.098
263,-0.457,-0.238,-0.281
264,-0.488,0.125,-1.051
265,-0.625,0.297,-1.316
266,-0.441,0.105,-0.863
267,0.191,-0.258,-0.891
268,-0.895,-0.035,-0.719
269,-1.609,0.168,-1.016
270,-0.027,0.340,-1.156
271,0.008,-0.066,-0.988
272,-0.367,-0.043,-1.277
273,0.230,-0.078,-1.004
274,-0.988,-0.230,-0.121
275,-1.141,0.316,-0.801
276,-0.914,0.312,-1.395
277,-0.176,-0.262,-0.844
278,0.273,-0.074,-1.105
279,-1.105,-0.070,-1.238
280,-0.668,0.152,-0.820
281,-0.699,-0.043,-0.488
282,-1.531,0.410,-0.762
283,0.016,0.098,-1.504
284,0.379,-0.531,-0.926
285,-0.527,-0.074,-0.668
286,-0.297,0.098,-1.262
287,-1.453,-0.012,-0.434
288,-1.656,0.160,-0.410
289,0.516,0.402,-1.859
290,-0.195,-0.199,-1.215
291,-0.484,-0.371,-0.496
292,0.301,0.191,-1.367
293,-1.566,-0.031,-0.598
294,-1.410,0.301,-0.480
295,0.539,0.078,-1.703
296,-0.527,-0.258,-0.762
297,-0.684,0.039,-0.812
298,0.508,0.102,-1.684
299,-1.109,-0.102,-0.055
300,-1.172,0.344,-0.531
301,0.211,0.133,-1.805
302,-0.559,-0.297,-0.066
303,-0.293,0.324,-1.191
304,0.035,-0.492,-1.695
305,-1.676,-0.016,0.695
306,-0.531,0.438,-1.074
307,0.090,-0.395,-1.527
308,0.113,0.293,0.508
309,1.723,0.102,-1.719
310,1.570,-0.211,-1.215
311,0.695,0.359,0.398
312,1.645,-0.207,-1.480
313,1.562,0.023,-0.746
314,1.562,0.023,-0.746
315,1.977,0.129,-0.598
316,1.816,-0.176,-1.867
317,1.430,0.137,-0.988
318,0.957,0.191,-0.652
319,0.051,-0.289,-1.434
320,0.223,0.461,-0.578
321,1.883,-0.414,-1.551
322,0.047,-0.660,-1.031
323,0.027,1.113,-1.074
324,0.781,-0.855,-1.672
325,-1.688,0.242,0.477
326,-0.965,0.512,-1.234
327,0.941,-0.656,-1.465
328,-0.301,0.227,0.602
329,0.840,0.344,-1.613
330,1.281,-0.289,-0.992
331,-0.875,0.273,1.109
332,0.664,0.367,-1.594
333,0.363,-0.047,-0.875
334,0.238,0.012,0.426
335,1.902,0.016,-1.863
336,1.566,-0.203,-0.695
337,-0.109,0.180,0.461
338,1.797,0.273,-1.887
339,0.801,-0.223,-0.605
340,-0.398,-0.262,-0.043
341,1.398,-0.078,-1.992
342,0.707,-0.148,-0.691
343,-0.305,0.172,-0.648
344,0.824,0.352,-1.988
345,1.277,0.160,-0.785
346,0.680,-0.816,-0.617
347,0.641,0.133,-1.547
348,0.262,0.156,-1.125
349,-0.242,0.082,-0.328
350,-0.285,0.219,-1.441
351,1.234,-0.219,-1.207
352,0.367,-0.145,0.207
353,0.590,-0.062,-1.398
354,0.992,0.336,-0.926
355,0.016,0.191,-0.039
356,0.695,-0.156,-1.809
357,0.949,0.039,-0.570
358,-0.098,0.055,-0.277
359,0.293,0.227,-1.719
360,0.449,0.188,-0.199
361,1.059,-0.016,-0.590
362,1.457,0.246,-1.730
363,0.809,-0.391,-0.371
364,1.098,-0.082,-0.617
365,-0.121,0.461,-1.754
366,-0.230,-0.168,-0.793
367,0.816,0.168,-0.496
368,1.039,-0.066,-1.684
369,0.797,-0.160,-0.914
370,1.660,0.152,-0.738
371,1.035,-0.309,-1.141
372,0.770,0.367,-0.773
373,0.668,-0.363,-1.559
374,0.254,0.234,-0.996
375,0.016,-0.074,-1.062
376,0.355,-0.441,-1.277
377,0.934,0.328,-0.668
378,0.273,-0.188,-0.836
379,0.836,0.082,-0.930
380,0.715,0.008,-0.863
381,0.000,0.059,-1.289
382,0.438,0.066,-1.086
383,0.305,0.191,-0.559
384,0.336,0.070,-1.359
385,1.102,-0.094,-0.668
386,0.887,0.191,-0.109
387,0.496,0.301,-1.281
388,0.703,0.289,-0.676
389,1.270,-0.266,-0.512
390,1.309,-0.238,-1.414
391,0.453,0.199,-1.090
392,0.055,-0.160,-0.621
393,-0.027,0.508,-0.762
394,0.004,0.098,-1.340
395,1.418,-0.426,-0.836
396,1.797,-0.340,-0.824
397,0.457,0.086,-1.449
398,-0.234,0.555,-0.965
399,-0.262,-0.215,-0.766
400,0.219,0.039,-1.242
401,0.691,-0.059,-1.707
402,1.574,-0.285,-1.301
403,1.051,-0.379,-0.688
404,-0.949,0.383,-0.512
405,0.121,0.469,-1.023
406,1.539,-0.254,-0.570
407,0.855,-0.156,-1.035
408,1.324,-0.008,-1.777
409,0.645,-0.113,-0.078
410,-0.270,0.105,-0.477
411,0.109,0.504,-1.516
412,0.941,0.148,-0.441
413,1.012,-0.723,-0.801
414,0.543,0.133,-1.375
415,0.270,0.277,-0.805
416,0.672,0.109,-0.598
417,0.246,0.207,-1.219
418,0.637,-0.223,-1.074
419,1.004,-0.113,-0.465
420,0.031,-0.141,-1.012
421,0.164,0.336,-1.324
422,0.547,0.293,-1.141
423,0.840,-0.043,-1.148
424,0.379,-0.184,-1.137
425,0.613,-0.043,-0.930
426,0.715,-0.090,-0.715
427,0.633,0.055,-0.820
428,0.570,0.039,-1.102
429,0.820,-0.023,-0.773
430,0.562,0.070,-0.926
431,0.977,-0.230,-1.395
432,1.168,0.129,-0.824
433,0.309,0.051,-0.941
434,-0.035,0.055,-0.895
435,0.566,0.180,-0.773
436,0.375,-0.172,-1.195
437,0.824,0.230,-1.125
438,1.262,-0.469,-0.914
439,0.754,0.078,-0.504
440,0.145,0.371,-1.000
441,0.121,0.062,-0.730
442,0.164,0.355,-0.641
443,0.520,-0.090,-1.633
444,1.258,-0.215,-0.859
445,1.156,-0.074,-0.770
446,0.496,0.109,-1.316
447,0.180,0.184,-0.559
448,0.309,0.090,-0.562
449,-0.062,0.203,-1.242
450,0.828,0.117,-1.262
451,1.719,-0.496,-1.070
452,0.883,-0.062,-0.891
453,0.652,0.340,-1.254
454,0.516,-0.230,-0.531
455,0.383,0.395,-0.488
456,0.590,-0.102,-1.836
457,0.875,-0.188,-0.668
458,1.039,-0.086,-0.773
459,0.395,-0.023,-1.809
460,0.551,0.242,-0.535
461,0.746,-0.188,-0.555
462,0.023,0.086,-1.039
463,0.375,0.207,-0.844
464,0.984,-0.148,-0.961
465,0.379,-0.047,-1.172
466,0.289,0.137,-1.176
467,0.539,0.035,-0.824
468,0.227,0.121,-0.633
469,0.520,0.281,-1.105
470,1.152,-0.129,-0.871
471,1.129,0.000,-0.551
472,0.781,-0.176,-1.332
473,0.641,0.090,-0.930
474,0.387,0.105,-0.695
475,0.035,0.055,-1.062
476,0.367,0.094,-0.883
477,1.094,-0.105,-1.020
478,1.086,-0.043,-1.066
479,0.891,0.027,-1.117
480,0.875,-0.012,-0.895
481,0.379,0.203,-0.746
482,0.258,-0.043,-1.211
483,0.531,-0.039,-0.965
484,0.688,-0.008,-0.941
485,0.727,-0.047,-1.285
486,0.766,0.086,-0.820
487,0.625,0.043,-0.695
488,0.555,-0.027,-0.934
489,0.488,0.039,-0.859
490,0.668,0.020,-1.082
491,0.645,-0.078,-1.133
492,0.359,0.070,-0.918
493,0.434,0.039,-1.000
494,0.652,0.184,-0.758
495,0.512,0.051,-0.859
496,0.891,-0.008,-1.051
497,0.855,-0.020,-0.762
498,0.449,0.004,-0.938
499,0.520,-0.066,-1.109
500,0.656,0.066,-0.785
501,0.383,0.074,-1.043
502,0.547,-0.004,-1.113
503,0.668,-0.043,-0.719
504,0.578,0.090,-0.949
505,0.660,0.105,-1.113
506,0.660,0.105,-1.113
507,0.684,-0.184,-0.855
508,0.621,0.012,-0.961
509,0.508,0.148,-1.176
510,0.559,0.055,-0.957
511,0.594,0.113,-0.988
512,0.562,0.027,-1.066
513,0.523,-0.160,-0.766
514,0.578,-0.168,-0.781
515,0.668,-0.055,-1.020
516,0.695,0.141,-1.031
517,0.684,0.223,-1.094
518,0.574,0.180,-1.055
519,0.449,-0.043,-0.859
520,0.523,-0.125,-0.785
521,0.660,-0.016,-0.844
522,0.586,0.020,-0.930
523,0.535,0.023,-0.984
524,0.430,0.152,-0.988
525,0.289,0.066,-1.016
526,0.316,-0.117,-0.863
527,0.461,-0.109,-0.887
528,0.043,-0.031,-0.887
529,-0.422,0.215,-0.793
530,-0.422,0.215,-0.793
531,-0.445,0.133,-1.102
532,-0.258,0.094,-1.199
533,0.051,-0.066,-1.090
534,0.277,-0.051,-1.051
535,-0.227,0.000,-0.855
536,-0.727,0.027,-0.711
537,-0.508,0.172,-0.867
538,0.059,0.035,-1.105
539,0.340,-0.195,-1.145
540,0.359,-0.023,-1.062
541,-0.016,0.113,-0.820
542,-0.309,0.070,-0.719
543,-0.117,0.012,-0.875
544,0.359,0.035,-0.977
545,0.496,-0.012,-1.051
546,0.203,0.012,-1.102
547,0.102,0.051,-1.004
548,-0.031,0.066,-0.781
549,-0.148,0.016,-0.871
550,0.129,-0.008,-1.023
551,0.223,0.020,-0.875
552,-0.211,0.051,-0.934
553,-0.145,0.199,-1.133
554,0.031,-0.031,-0.965
555,-0.074,-0.020,-0.879
556,-0.062,0.066,-1.086
557,-0.012,0.074,-0.859
558,-0.031,-0.051,-0.805
559,0.086,-0.031,-1.086
560,0.191,0.008,-0.957
561,0.059,0.012,-0.859
562,-0.066,0.008,-1.055
563,-0.008,0.008,-0.914
564,-0.020,0.008,-0.828
565,0.082,0.023,-1.105
566,0.113,0.016,-1.031
567,-0.012,0.051,-0.863
568,-0.043,0.047,-1.016
569,0.004,0.012,-0.938
570,0.020,-0.051,-0.914
571,0.066,0.059,-0.996
572,0.004,0.086,-0.926
573,-0.016,0.000,-0.875
574,0.051,0.016,-0.918
575,0.023,-0.004,-0.934
576,0.062,0.043,-0.965
577,0.047,0.035,-1.016
578,-0.035,-0.016,-0.879
579,-0.047,0.016,-0.875
580,0.039,0.035,-0.957
581,0.004,-0.043,-0.945
582,0.008,0.016,-0.969
583,0.027,0.031,-1.012
584,0.008,0.031,-0.945
585,-0.012,-0.020,-0.973
586,0.117,-0.004,-0.973
587,0.023,0.008,-0.930
588,-0.035,0.090,-1.000
589,0.094,0.055,-1.023
590,0.059,-0.039,-0.910
591,-0.020,0.012,-0.910
592,0.086,0.039,-1.000
593,0.016,-0.008,-0.906
594,-0.055,0.031,-0.906
595,0.055,0.004,-0.992
596,0.027,0.008,-0.875
597,-0.016,0.020,-0.906
598,0.012,0.055,-1.035
599,0.047,0.066,-0.941
600,0.023,0.020,-0.926
601,0.047,0.000,-0.977
602,0.039,0.004,-0.883
603,0.035,0.066,-0.898
604,0.086,0.086,-1.016
605,0.035,-0.008,-0.938
606,0.012,-0.035,-0.938
607,0.066,0.031,-1.000
608,0.027,0.027,-0.969
609,0.031,0.004,-0.980
610,0.035,0.035,-0.992
611,0.008,0.035,-0.973
612,0.055,0.016,-1.000
613,0.078,0.016,-0.961
614,0.020,0.000,-0.938
615,0.008,0.000,-0.953
616,0.008,0.008,-0.922
617,0.012,-0.008,-0.953
618,0.035,-0.004,-0.965
619,0.035,0.016,-0.898
620,0.035,0.020,-0.938
621,0.012,0.004,-0.969
622,0.023,0.047,-0.945
623,0.062,0.062,-0.988
624,0.031,0.039,-0.938
625,0.020,0.012,-0.895
626,0.035,0.027,-0.953
627,-0.004,0.012,-0.941
628,0.039,-0.016,-0.930
629,0.051,0.008,-0.980
630,0.027,0.008,-0.930
631,0.016,-0.004,-0.914
632,0.039,0.020,-0.984
633,0.031,0.051,-0.980
634,0.027,0.051,-1.008
635,0.023,0.051,-0.992
636,0.039,0.027,-0.934
637,0.020,-0.031,-0.934
638,0.012,0.016,-0.934
639,0.035,0.016,-0.949
640,-0.012,-0.016,-0.938
641,0.004,0.012,-0.945
642,0.059,0.008,-0.949
643,0.012,0.008,-0.938
644,-0.004,0.047,-0.980
645,0.051,0.066,-0.996
646,0.012,0.039,-0.961
647,-0.012,0.031,-0.961
648,0.051,0.031,-0.961
649,0.035,0.016,-0.926
650,0.008,-0.004,-0.945
651,0.051,0.027,-0.953
652,0.023,-0.035,-0.910
653,0.016,-0.004,-0.902
654,0.051,0.008,-0.934
655,0.016,0.031,-0.934
656,-0.016,0.031,-0.984
657,0.012,0.043,-0.996
658,0.051,0.059,-0.996
659,0.047,0.012,-0.949
660,-0.012,0.012,-0.922
661,0.023,0.020,-0.945
662,0.020,-0.008,-0.930
663,-0.020,-0.004,-0.953
664,0.043,0.000,-0.984
665,0.031,-0.047,-0.902
666,0.000,-0.016,-0.918
667,0.016,0.055,-1.023
668,0.012,0.062,-0.977
669,0.023,0.020,-0.969
670,0.062,0.047,-1.016
671,0.055,0.023,-0.945
672,0.000,0.039,-0.918
673,0.020,0.016,-0.973
674,0.016,-0.012,-0.910
675,0.023,0.000,-0.891
676,0.027,-0.043,-0.945
677,0.012,-0.012,-0.914
678,0.016,0.008,-0.949
679,-0.016,0.039,-0.973
680,-0.016,0.070,-0.969
681,0.031,0.023,-0.992
682,0.020,0.043,-0.957
683,0.016,0.047,-0.961
684,0.027,0.004,-0.945
685,0.012,-0.020,-0.918
686,0.031,-0.008,-0.969
687,0.062,0.004,-0.969
688,0.008,0.008,-0.910
689,0.004,0.000,-0.949
690,0.020,0.012,-0.957
691,0.035,0.027,-0.965
692,0.055,0.066,-1.023
693,0.023,0.047,-1.004
694,0.004,0.027,-0.938
695,0.062,0.012,-0.949
696,0.020,0.016,-0.941
697,0.020,-0.012,-0.938
698,0.020,-0.012,-0.938
699,0.039,0.016,-0.926
700,0.016,-0.004,-0.898
701,0.020,-0.051,-0.934
702,0.039,-0.004,-0.934
703,0.008,0.062,-0.973
704,0.008,0.047,-0.996
705,0.023,0.027,-0.961
706,0.059,0.027,-0.969
707,0.008,0.031,-0.957
708,0.016,0.059,-0.953
709,0.055,0.027,-0.992
710,0.020,-0.027,-0.922
711,0.020,-0.012,-0.918
712,0.055,0.008,-0.957
713,0.023,-0.016,-0.906
714,0.016,0.008,-0.945
715,0.031,0.059,-0.996
716,0.031,0.031,-0.957
717,0.039,0.020,-0.961
718,0.074,0.070,-1.016
719,0.035,0.051,-0.957
720,0.000,0.008,-0.926
721,0.035,-0.020,-0.953
722,0.055,0.023,-0.914
723,0.020,-0.004,-0.949
724,0.039,0.000,-0.953
725,0.008,0.055,-0.902
726,-0.016,-0.020,-0.938
727,0.035,0.051,-0.980
728,0.047,0.055,-0.984
729,0.023,0.023,-0.980
730,0.027,0.031,-0.953
731,0.031,0.035,-0.957
732,0.039,0.016,-0.949
733,0.016,-0.008,-0.949
734,0.051,0.000,-0.941
735,0.047,-0.012,-0.910
736,0.004,-0.023,-0.926
737,0.016,0.000,-0.973
738,0.043,0.039,-0.965
739,0.016,0.027,-0.969
740,0.031,0.031,-0.988
741,0.043,0.027,-0.969
742,0.035,0.027,-0.969
743,0.027,0.027,-0.969
744,0.039,0.039,-0.945
745,0.012,-0.004,-0.941
746,0.012,0.016,-0.918
747,0.055,0.000,-0.941
748,0.043,-0.039,-0.961
749,-0.004,0.008,-0.926
750,0.035,0.051,-0.973
751,0.035,0.023,-0.965
752,0.027,0.031,-0.945
753,0.051,0.055,-1.004
754,0.027,0.043,-0.953
755,0.012,0.020,-0.914
756,0.031,0.012,-0.980
757,0.016,0.004,-0.918
758,0.004,0.000,-0.898
759,0.020,-0.008,-0.980
760,0.020,-0.008,-0.938
761,0.020,0.004,-0.941
762,0.020,0.047,-1.004
763,0.020,0.043,-0.973
764,0.020,0.027,-0.965
765,0.027,0.031,-0.977
766,0.035,0.023,-0.941
767,0.039,0.008,-0.957
768,0.016,-0.004,-0.961
769,0.000,0.047,-0.930
770,0.000,0.047,-0.930
771,0.031,0.031,-0.957
772,0.023,-0.043,-0.930
773,0.012,0.004,-0.938
774,0.008,0.027,-0.973
775,0.012,0.047,-0.973
776,0.012,0.020,-0.961
777,0.039,0.008,-0.965
778,0.039,0.043,-0.945
779,0.016,0.035,-0.965
780,0.004,0.023,-0.941
781,0.012,-0.008,-0.906
782,0.016,-0.008,-0.930
783,0.020,0.016,-0.957
784,0.008,0.016,-0.941
785,0.008,0.008,-0.945
786,0.020,0.012,-0.941
787,0.027,0.016,-0.953
788,0.016,0.047,-0.977
789,0.043,0.051,-0.984
790,0.023,0.023,-0.965
791,0.031,0.004,-0.938
792,0.035,0.012,-0.953
793,0.020,0.008,-0.953
794,0.012,0.012,-0.945
795,0.023,0.043,-0.953
796,-0.027,-0.020,-0.938
797,0.004,0.016,-0.945
798,0.055,0.012,-0.992
799,0.031,0.031,-0.973
800,0.008,0.059,-0.953
801,0.035,0.016,-0.977
802,0.027,0.020,-0.922
803,0.020,0.008,-0.938
804,0.027,0.020,-0.965
805,0.016,0.008,-0.934
806,0.008,-0.004,-0.934
807,0.023,0.008,-0.973
808,0.012,0.016,-0.949
809,0.012,0.023,-0.949
810,0.031,0.031,-0.969
811,0.043,0.031,-0.957
812,0.043,0.027,-0.973
813,0.039,0.027,-0.980
814,0.035,0.016,-0.938
815,0.051,0.008,-0.938
816,0.020,0.004,-0.938
817,0.020,0.016,-0.949
818,0.027,-0.012,-0.957
819,0.016,-0.016,-0.953
820,0.012,0.023,-0.957
821,0.023,0.035,-0.961
822,0.016,0.020,-0.953
823,0.039,0.035,-0.961
824,0.043,0.012,-0.953
825,0.023,0.016,-0.914
826,0.027,0.020,-0.945
827,0.051,0.035,-0.977
828,0.016,0.016,-0.941
829,0.012,0.000,-0.945
830,0.027,0.027,-0.957
831,0.020,0.012,-0.938
832,0.020,0.020,-0.949
833,0.039,0.020,-0.969
834,0.023,0.023,-0.945
835,0.043,0.020,-0.973
836,0.062,0.039,-0.992
837,0.035,0.016,-0.941
838,0.020,0.027,-0.930
839,0.027,0.016,-0.953
840,0.035,0.004,-0.934
841,0.031,0.004,-0.949
842,0.027,0.012,-0.980
843,0.035,0.000,-0.945
844,0.023,0.027,-0.934
845,0.027,0.004,-0.984
846,0.016,0.027,-0.965
847,0.031,0.043,-0.945
848,0.031,0.016,-0.953
849,0.039,0.016,-0.938
850,0.043,0.012,-0.938
851,0.031,0.023,-0.953
852,0.027,0.012,-0.953
853,0.020,-0.004,-0.945
854,0.023,0.008,-0.945
855,0.023,0.027,-0.953
856,0.016,0.031,-0.984
857,0.031,0.031,-0.977
858,0.023,0.023,-0.961
859,0.027,0.004,-0.957
860,0.047,0.000,-0.941
861,0.039,0.016,-0.938
862,0.027,0.027,-0.953
863,0.016,0.012,-0.941
864,0.023,0.008,-0.938
865,0.035,-0.008,-0.973
866,0.035,-0.008,-0.973
867,0.031,0.043,-0.961
868,0.004,0.082,-0.961
869,0.012,-0.031,-0.949
870,-0.004,0.008,-0.941
871,0.035,0.031,-0.957
872,0.047,0.043,-0.984
873,0.016,0.008,-0.941
874,0.016,0.004,-0.930
875,0.035,0.016,-0.938
876,0.012,0.012,-0.949
877,0.016,0.023,-0.961
878,0.035,0.016,-0.953
879,0.016,0.016,-0.934
880,0.008,0.020,-0.965
881,0.031,0.031,-0.992
882,0.023,0.027,-0.965
883,0.020,0.035,-0.957
884,0.023,0.023,-0.953
885,0.012,-0.004,-0.914
886,0.012,0.000,-0.941
887,0.039,0.027,-0.980
888,0.035,0.000,-0.938
889,0.004,-0.023,-0.918
890,0.004,-0.023,-0.918
891,0.031,0.039,-0.977
892,0.020,0.004,-0.961
893,0.000,0.020,-0.949
894,0.027,0.051,-0.996
