Sample,X,Y,Z
186,-0.191,-0.125,-1.000
187,-0.246,-0.234,-0.582
188,-0.520,0.121,-1.090
189,-0.715,0.148,-1.016
190,-0.789,0.191,-0.523
191,-0.621,-0.078,-0.902
192,-0.238,0.070,-1.453
193,-0.352,0.207,-0.949
194,-0.352,0.207,-0.949
195,-0.457,0.102,-0.832
196,-0.980,0.152,-0.918
197,-1.047,-0.031,-0.605
198,-0.523,0.207,-0.785
199,-0.242,-0.129,-1.227
200,-0.430,-0.055,-1.207
201,0.125,-0.059,-0.930
202,-0.605,-0.020,-0.672
203,-1.379,0.324,-0.949
204,-0.883,-0.055,-1.047
205,-0.324,-0.316,-0.707
206,-0.121,-0.062,-1.324
207,-0.137,0.059,-1.164
208,-0.324,0.254,-0.457
209,-0.773,0.207,-1.023
210,-1.105,-0.172,-1.090
211,0.031,-0.051,-0.840
212,0.031,-0.141,-1.188
213,-1.023,-0.016,-1.246
214,-0.609,0.191,-0.895
215,-0.598,0.012,-0.730
216,-0.840,0.086,-1.250
217,-0.484,-0.020,-1.109
218,-0.152,0.086,-0.445
219,-0.434,-0.148,-0.945
220,-0.418,0.070,-1.039
221,-0.438,0.305,-0.562
222,-0.707,0.078,-0.949
223,-0.547,0.121,-1.113
224,-0.375,-0.133,-0.934
225,-0.473,0.156,-0.906
226,-0.938,-0.020,-0.965
227,-0.918,-0.090,-0.777
228,-0.398,0.082,-0.961
229,-0.457,-0.039,-0.977
230,-0.672,0.020,-0.836
231,-0.195,-0.113,-0.961
232,-0.359,-0.039,-0.875
233,-0.695,0.102,-1.164
234,-0.633,-0.148,-1.031
235,-0.801,0.129,-0.652
236,-0.469,0.020,-1.230
237,0.062,0.199,-1.430
238,-0.520,-0.133,-0.891
239,-0.809,-0.105,-0.809
240,-0.602,0.078,-0.902
241,-0.352,-0.016,-0.871
242,-0.129,0.000,-1.285
243,-0.270,0.059,-1.023
244,-0.844,-0.113,-0.594
245,-1.125,0.027,-1.098
246,-0.934,0.078,-0.918
247,-0.602,0.199,-0.750
248,-0.379,-0.164,-1.320
249,-0.328,-0.027,-0.691
250,-0.863,0.180,-0.586
251,-0.750,0.145,-0.926
252,-0.973,0.203,-0.766
253,-0.621,-0.055,-1.023
254,-0.270,0.047,-0.980
255,-0.285,-0.055,-0.914
256,-0.867,-0.168,-1.207
257,-0.910,0.289,-0.789
258,-0.680,0.117,-0.875
259,-0.758,-0.043,-1.324
260,-0.062,0.145,-1.016
261,0.129,-0.254,-0.793
262,-0.633,-0.113,-0.895
263,-0.844,0.309,-1.078
264,-0.516,-0.047,-0.695
265,-0.129,0.145,-0.934
266,-0.234,-0.285,-1.477
267,-0.996,0.137,-0.551
268,-0.656,0.078,-0.758
269,-0.926,0.176,-1.371
270,-0.262,0.023,-1.285
271,0.461,-0.055,-0.766
272,-0.449,-0.227,-0.859
273,-0.906,0.293,-0.961
274,-1.012,0.129,-0.586
275,-0.492,0.129,-0.973
276,-0.340,0.008,-1.273
277,-0.504,-0.238,-0.957
278,-0.172,0.027,-0.742
279,-1.070,0.188,-0.914
280,-1.488,-0.168,-0.926
281,0.230,0.492,-0.828
282,-0.207,-0.395,-1.109
283,-0.719,-0.090,-0.863
284,-0.250,0.527,-0.934
285,-0.906,-0.414,-1.035
286,-1.137,-0.027,-0.574
287,-0.445,0.336,-1.078
288,-0.457,-0.105,-1.203
289,-0.461,-0.414,-0.508
290,-0.391,0.570,-1.262
291,0.199,-0.250,-1.441
292,-0.574,-0.215,0.172
293,-0.148,0.258,-1.348
294,-0.207,-0.051,-1.523
295,-1.367,0.090,0.129
296,-0.387,0.488,-1.598
297,0.184,-0.129,-1.449
298,-1.605,-0.352,0.422
299,0.262,0.273,-1.461
300,0.328,-0.516,-1.066
301,-1.406,0.016,0.633
302,-0.086,0.668,-1.797
303,-0.871,-0.352,-0.922
304,-1.914,0.215,0.539
305,-0.406,0.289,-1.949
306,-0.398,-0.199,-0.723
307,-0.219,-0.055,0.605
308,0.742,-0.125,-1.883
309,-0.875,0.445,-0.016
310,0.090,0.371,0.305
311,1.746,-0.391,-1.945
312,1.582,0.379,-0.613
313,1.883,-0.664,-1.207
314,1.395,-0.059,-1.363
315,0.961,0.699,-0.234
316,0.375,-0.293,-0.562
317,0.949,0.418,-0.695
318,1.633,0.062,-1.527
319,1.992,-0.809,-1.941
320,1.195,0.172,-1.047
321,1.133,0.266,-1.359
322,-0.555,-0.484,-0.691
323,-1.605,0.926,-0.297
324,0.461,-0.086,-1.930
325,0.984,-0.918,-0.961
326,0.547,-0.086,-0.902
327,0.340,-0.250,-1.844
328,-1.062,0.348,0.598
329,-1.434,0.777,-0.105
330,0.523,-0.238,-1.910
331,0.465,-0.281,-0.039
332,1.191,0.441,-1.055
333,1.516,-0.379,-1.797
334,-0.312,0.270,0.707
335,0.195,0.895,-0.426
336,0.820,-0.059,-1.207
337,1.086,-0.090,0.102
338,1.500,-0.203,-1.383
339,1.941,-0.160,-1.668
340,0.242,-0.098,0.109
341,0.199,0.379,-0.879
342,1.328,0.199,-1.750
343,0.680,-0.152,-0.312
344,0.758,-0.484,-1.383
345,1.508,0.191,-1.949
346,0.625,-0.074,-0.582
347,-0.617,-0.137,-0.949
348,1.203,0.566,-1.824
349,0.348,-0.465,-0.652
350,0.117,-0.578,-0.977
351,0.969,0.285,-1.719
352,-0.168,-0.242,-0.383
353,-0.574,0.270,-0.664
354,0.320,0.371,-1.582
355,0.488,-0.184,-0.430
356,0.547,-0.113,-0.637
357,0.918,0.102,-1.500
358,0.961,0.578,-0.469
359,0.633,0.043,-0.914
360,0.273,-0.484,-0.785
361,0.648,0.344,0.062
362,0.648,0.344,0.062
363,0.766,0.344,-1.238
364,0.816,-0.199,-1.188
365,0.707,0.172,-0.059
366,0.898,0.371,-1.062
367,0.781,-0.008,-1.418
368,1.055,-0.223,-0.535
369,1.195,0.188,-1.172
370,1.234,-0.062,-1.418
371,0.109,-0.156,-0.297
372,0.453,0.227,-1.332
373,0.738,0.129,-1.484
374,0.781,-0.184,-0.762
375,1.004,-0.590,-1.629
376,0.871,0.477,-1.078
377,0.523,-0.277,-0.797
378,0.695,-0.285,-1.070
379,-0.387,0.145,-0.953
380,0.918,0.062,-1.395
381,0.527,-0.465,-0.910
382,0.070,0.152,-1.020
383,0.316,0.316,-1.375
384,0.270,0.035,-0.148
385,0.406,0.172,-0.875
386,1.168,0.238,-1.371
387,0.930,-0.105,-0.164
388,1.102,-0.066,-0.574
389,0.441,0.402,-1.332
390,0.555,0.246,-0.508
391,0.727,-0.094,-0.461
392,0.762,-0.129,-1.285
393,0.508,-0.008,-0.781
394,0.648,0.293,-0.371
395,0.000,0.375,-1.125
396,0.605,-0.004,-1.141
397,1.453,-0.242,-0.859
398,0.906,-0.543,-1.078
399,0.738,0.258,-1.281
400,-0.051,0.223,-1.203
401,-0.031,0.000,-1.020
402,0.738,-0.082,-1.453
403,0.871,-0.219,-1.406
404,1.086,-0.324,-0.922
405,0.648,-0.227,-0.656
406,-0.469,0.387,-0.734
407,0.215,0.402,-1.012
408,1.480,-0.500,-1.094
409,0.918,-0.285,-1.051
410,0.605,0.125,-1.402
411,0.359,-0.012,-0.688
412,-0.039,0.277,-0.285
413,0.250,0.184,-1.426
414,0.879,0.043,-0.738
415,1.086,-0.312,-0.277
416,0.547,0.031,-1.352
417,0.500,0.660,-0.793
418,0.727,-0.012,-0.320
419,0.953,-0.043,-1.082
420,-0.148,0.230,-1.102
421,0.152,0.008,-0.648
422,0.637,-0.043,-0.824
423,0.160,-0.012,-1.355
424,0.840,-0.055,-1.227
425,1.242,-0.082,-0.551
426,0.660,-0.098,-1.184
427,0.336,-0.074,-1.324
428,0.625,0.504,-0.543
429,0.855,-0.488,-1.258
430,0.844,0.117,-1.281
431,0.328,0.152,-1.227
432,0.836,-0.160,-0.957
433,0.758,-0.102,-0.672
434,0.254,0.051,-1.367
435,0.961,0.168,-0.973
436,1.012,-0.090,-0.367
437,-0.090,-0.145,-1.453
438,0.281,0.277,-1.203
439,0.961,-0.090,-0.121
440,0.602,-0.090,-1.020
441,0.582,0.133,-1.285
442,0.656,0.375,-0.152
443,0.766,0.035,-1.105
444,-0.148,0.188,-1.477
445,0.582,-0.121,-0.746
446,1.141,-0.141,-0.562
447,0.363,0.227,-1.043
448,0.242,0.191,-1.125
449,1.191,0.105,-0.402
450,0.363,0.004,-0.746
451,0.512,-0.059,-1.457
452,1.148,0.008,-0.754
453,0.820,0.043,-0.809
454,0.605,0.016,-1.715
455,0.527,0.012,-0.766
456,0.473,0.059,-0.527
457,0.531,0.059,-1.562
458,0.531,0.059,-1.562
459,0.852,-0.176,-1.004
460,1.191,-0.160,-0.609
461,0.539,-0.012,-1.355
462,0.426,0.086,-1.090
463,0.559,-0.043,-0.664
464,0.602,0.156,-1.223
465,0.480,0.016,-1.035
466,0.848,0.180,-0.445
467,0.680,-0.125,-1.062
468,0.547,0.035,-1.043
469,0.625,0.145,-0.789
470,0.555,0.004,-1.047
471,0.289,0.070,-0.816
472,0.613,0.086,-0.824
473,0.863,-0.082,-0.910
474,0.434,-0.008,-0.703
475,0.609,0.105,-1.035
476,0.785,0.141,-0.922
477,0.535,0.051,-0.805
478,0.480,0.082,-1.195
479,0.629,0.023,-1.008
480,0.504,-0.008,-0.777
481,0.777,0.008,-1.227
482,0.719,0.047,-0.945
483,0.828,0.035,-0.770
484,0.551,-0.137,-1.117
485,0.715,-0.066,-1.035
486,0.832,0.020,-1.016
487,0.906,0.043,-1.207
488,0.875,-0.191,-0.980
489,0.797,0.094,-0.746
490,0.543,0.047,-1.082
491,0.402,-0.059,-0.863
492,0.512,0.117,-0.914
493,0.621,0.035,-1.375
494,0.762,-0.125,-0.910
495,0.703,0.008,-0.801
496,0.250,0.129,-1.090
497,0.020,0.168,-0.621
498,0.590,0.082,-0.727
499,0.637,0.027,-1.148
500,0.703,0.047,-0.957
501,0.988,-0.078,-0.715
502,0.516,0.055,-0.824
503,-0.086,0.258,-0.855
504,0.531,0.227,-0.754
505,0.992,-0.184,-0.930
506,0.918,-0.172,-1.324
507,0.852,-0.047,-1.020
508,0.578,0.105,-0.547
509,0.254,-0.008,-1.043
510,0.598,0.105,-1.160
511,0.902,0.062,-0.773
512,0.531,-0.016,-1.090
513,0.426,0.004,-1.418
514,0.957,-0.109,-0.961
515,1.195,-0.059,-0.801
516,0.598,-0.090,-1.191
517,0.125,0.051,-0.824
518,0.020,0.234,-0.602
519,0.090,0.062,-1.238
520,0.730,-0.148,-1.285
521,1.465,-0.188,-0.984
522,1.160,-0.020,-0.984
523,0.367,0.180,-0.777
524,-0.055,0.367,-0.461
525,-0.027,0.262,-0.785
526,0.453,-0.129,-1.129
527,1.168,-0.309,-1.078
528,1.027,-0.234,-1.117
529,-0.082,0.098,-0.809
530,-0.852,0.375,-0.523
531,-0.801,0.414,-0.777
532,-0.242,-0.055,-1.023
533,0.445,-0.324,-1.172
534,0.508,-0.168,-1.289
535,-0.309,0.164,-1.094
536,-0.852,0.262,-0.844
537,-0.965,0.352,-0.652
538,-0.258,0.043,-0.906
539,0.672,-0.316,-1.137
540,0.652,-0.281,-1.066
541,0.020,0.062,-1.090
542,-0.438,0.250,-0.902
543,-0.328,0.121,-0.754
544,0.238,-0.070,-0.961
545,0.621,-0.121,-0.953
546,0.477,-0.066,-0.910
547,0.340,0.016,-1.090
548,0.074,0.109,-0.965
549,-0.109,0.125,-0.848
550,0.035,0.113,-1.004
551,0.227,-0.004,-0.988
552,0.070,-0.074,-0.848
553,-0.121,0.066,-0.910
554,-0.109,0.176,-1.062
555,-0.137,0.016,-1.008
556,-0.094,0.023,-0.906
557,0.066,0.047,-0.945
558,-0.109,0.016,-0.859
559,-0.066,-0.027,-0.906
560,0.145,0.039,-0.977
561,0.035,0.074,-0.855
562,-0.016,0.012,-0.969
563,0.203,0.000,-1.012
564,0.109,-0.004,-0.898
565,0.000,0.039,-0.984
566,0.094,-0.008,-1.012
567,0.059,0.000,-0.855
568,-0.027,0.047,-0.984
569,0.055,0.012,-1.016
570,0.066,0.016,-0.926
571,-0.012,0.000,-1.066
572,-0.023,0.008,-0.977
573,0.039,0.102,-0.855
574,0.012,0.031,-1.055
575,-0.059,-0.043,-0.953
576,0.098,0.047,-0.844
577,0.098,0.074,-1.090
578,-0.031,0.004,-1.043
579,0.051,0.012,-0.785
580,0.137,0.008,-0.910
581,0.000,-0.012,-0.965
582,0.109,-0.031,-0.883
583,0.090,0.039,-0.945
584,-0.090,0.043,-0.965
585,0.012,0.008,-0.887
586,0.160,0.031,-0.906
587,-0.008,0.004,-1.020
588,0.004,0.027,-0.930
589,0.051,0.125,-0.934
590,-0.051,0.062,-1.059
591,-0.051,-0.043,-0.895
592,0.113,0.074,-0.820
593,0.051,0.047,-1.066
594,-0.027,-0.027,-0.965
595,-0.004,0.047,-0.820
596,0.051,0.078,-1.016
597,0.074,-0.039,-0.984
598,0.160,-0.023,-0.883
599,0.090,0.066,-1.020
600,-0.020,0.121,-1.031
601,0.016,-0.012,-0.965
602,0.016,-0.012,-0.965
603,0.086,-0.016,-0.988
604,0.070,-0.070,-0.918
605,0.082,-0.020,-0.934
606,0.102,0.047,-1.016
607,0.008,0.008,-0.953
608,-0.035,-0.016,-0.898
609,0.020,0.023,-0.922
610,0.152,0.023,-0.980
611,0.109,-0.023,-0.965
612,-0.012,0.051,-0.906
613,-0.059,0.125,-0.973
614,0.000,0.055,-0.992
615,-0.004,-0.008,-0.910
616,0.164,0.027,-0.953
617,0.086,-0.004,-0.941
618,-0.043,-0.004,-0.898
619,0.012,0.051,-0.949
620,0.051,0.023,-0.910
621,0.016,-0.020,-0.902
622,0.188,0.008,-0.984
623,0.109,0.035,-0.945
624,-0.020,0.082,-0.961
625,0.059,0.066,-1.020
626,0.094,0.051,-0.941
627,0.043,0.020,-0.945
628,0.102,-0.031,-0.926
629,0.070,0.004,-0.965
630,-0.008,0.004,-1.035
631,-0.008,-0.016,-0.934
632,0.004,0.008,-0.898
633,0.043,0.016,-1.008
634,0.035,-0.012,-0.969
635,0.031,0.051,-0.938
636,0.023,0.062,-1.027
637,0.004,0.035,-0.988
638,0.027,0.031,-0.941
639,0.109,0.012,-0.945
640,0.102,0.031,-0.906
641,0.031,-0.023,-0.941
642,0.035,0.016,-0.926
643,0.066,0.039,-0.895
644,-0.016,-0.016,-0.953
645,0.082,0.039,-0.941
646,0.109,0.035,-0.918
647,0.004,0.047,-0.980
648,0.027,0.082,-1.031
649,0.082,0.082,-0.926
650,-0.055,-0.008,-0.926
651,0.004,0.027,-0.938
652,0.082,0.012,-0.926
653,0.008,0.027,-0.984
654,-0.016,-0.023,-0.977
655,0.055,0.016,-0.871
656,0.031,0.020,-0.934
657,0.023,-0.008,-0.988
658,0.105,0.027,-0.922
659,0.039,0.066,-0.996
660,-0.008,0.035,-1.066
661,0.055,0.055,-0.934
662,0.062,0.027,-0.941
663,0.031,-0.012,-0.996
664,0.070,0.012,-0.902
665,0.016,0.016,-0.934
666,0.004,-0.016,-0.973
667,0.008,-0.020,-0.883
668,0.047,0.008,-0.949
669,0.066,0.059,-0.988
670,0.016,0.023,-0.938
671,-0.016,0.059,-0.973
672,0.031,0.094,-0.965
673,0.020,0.023,-0.926
674,0.102,0.047,-0.969
675,0.133,-0.027,-0.957
676,-0.004,0.020,-0.902
677,-0.023,0.020,-0.934
678,0.008,0.016,-0.898
679,0.020,-0.016,-0.922
680,0.078,0.004,-0.965
681,0.043,0.043,-0.965
682,-0.023,0.074,-1.020
683,-0.008,0.051,-0.992
684,0.035,0.066,-0.965
685,0.082,0.035,-1.000
686,0.051,-0.020,-0.922
687,0.031,0.020,-0.906
688,0.000,0.023,-0.984
689,0.016,-0.027,-0.930
690,0.070,-0.016,-0.902
691,0.062,-0.008,-0.957
692,0.047,0.035,-0.945
693,0.043,0.070,-0.973
694,0.008,0.055,-1.016
695,0.043,0.035,-0.945
696,0.020,0.031,-0.926
697,0.078,0.059,-0.984
698,0.078,0.059,-0.984
699,0.109,0.051,-0.941
700,0.043,-0.062,-0.914
701,-0.016,-0.004,-0.961
702,0.023,0.043,-0.898
703,0.012,-0.035,-0.898
704,0.047,0.008,-0.977
705,0.098,0.020,-0.961
706,0.023,0.035,-0.949
707,-0.043,0.066,-1.023
708,0.051,0.043,-0.977
709,0.074,0.035,-0.914
710,0.047,0.031,-0.969
711,0.070,-0.008,-0.949
712,0.078,0.035,-0.910
713,-0.012,0.012,-0.988
714,0.023,-0.004,-0.918
715,0.082,0.016,-0.855
716,0.020,-0.008,-0.977
717,0.070,0.035,-0.980
718,0.086,0.074,-0.945
719,-0.008,0.062,-1.031
720,0.004,0.062,-0.973
721,0.086,0.066,-0.902
722,0.098,0.000,-1.000
723,0.070,-0.012,-0.961
724,0.023,-0.020,-0.871
725,0.008,0.039,-0.957
726,-0.027,-0.051,-0.941
727,0.074,-0.016,-0.906
728,0.102,0.035,-0.957
729,0.020,0.023,-0.977
730,-0.023,0.047,-0.988
731,0.031,0.066,-0.965
732,0.016,0.039,-0.957
733,0.047,0.027,-0.957
734,0.109,0.008,-0.918
735,0.074,-0.004,-0.945
736,0.012,0.008,-0.973
737,0.047,0.016,-0.914
738,0.027,0.012,-0.895
739,0.023,0.004,-0.953
740,0.086,0.035,-0.953
741,0.105,0.055,-0.996
742,-0.004,0.035,-1.008
743,-0.016,0.051,-0.930
744,0.066,0.129,-0.945
745,0.102,0.008,-0.992
746,0.113,-0.012,-0.918
747,0.047,-0.012,-0.898
748,-0.086,0.031,-0.973
749,-0.016,0.016,-0.922
750,0.113,-0.020,-0.902
751,0.086,-0.020,-0.957
752,0.070,0.020,-0.965
753,-0.027,0.055,-0.953
754,-0.055,0.086,-1.000
755,-0.020,0.027,-0.957
756,0.082,0.008,-0.934
757,0.137,0.031,-1.004
758,0.078,-0.008,-0.949
759,-0.039,0.023,-0.910
760,-0.023,0.047,-0.926
761,0.039,-0.039,-0.914
762,0.148,-0.031,-0.918
763,0.129,0.008,-1.008
764,0.008,0.051,-0.969
765,-0.078,0.066,-0.945
766,-0.008,0.023,-0.977
767,0.109,0.059,-0.965
768,0.148,0.039,-0.973
769,0.059,0.004,-0.953
770,-0.051,0.047,-0.910
771,-0.051,0.035,-0.926
772,0.020,-0.039,-0.957
773,0.109,-0.008,-0.914
774,0.062,-0.004,-0.918
775,-0.008,0.023,-0.949
776,-0.023,0.074,-0.957
777,0.008,0.031,-0.996
778,0.031,0.031,-0.980
779,0.059,0.027,-0.949
780,0.055,0.031,-0.973
781,0.055,0.020,-0.957
782,0.000,-0.008,-0.930
783,0.020,0.020,-0.918
784,0.039,-0.004,-0.922
785,0.051,-0.020,-0.934
786,0.059,0.023,-0.957
787,0.078,0.027,-0.977
788,-0.012,0.023,-0.992
789,-0.012,0.059,-0.984
790,0.070,0.039,-0.945
791,0.070,0.031,-0.949
792,0.047,0.000,-0.992
793,0.086,-0.020,-0.922
794,-0.016,0.039,-0.945
795,-0.023,-0.016,-0.965
796,0.074,-0.023,-0.914
797,0.086,-0.023,-0.902
798,-0.012,-0.004,-0.957
799,0.031,0.043,-0.965
800,0.012,0.055,-0.977
801,-0.031,0.027,-1.008
802,0.074,0.055,-0.949
803,0.090,0.031,-0.930
804,0.035,0.012,-0.984
805,0.039,0.004,-0.938
806,-0.004,0.031,-0.906
807,0.008,0.023,-0.977
808,0.070,-0.039,-0.930
809,0.098,0.008,-0.914
810,0.082,0.039,-0.992
811,-0.016,0.031,-0.957
812,0.008,0.070,-0.949
813,0.055,0.047,-0.980
814,0.078,0.008,-0.949
815,0.105,0.035,-0.965
816,0.059,0.023,-0.984
817,-0.043,0.031,-0.930
818,0.020,0.008,-0.945
819,0.051,-0.012,-0.934
820,0.078,0.008,-0.898
821,0.062,0.035,-0.941
822,0.008,0.059,-0.973
823,-0.020,0.047,-0.973
824,0.039,0.012,-0.977
825,0.078,0.020,-0.965
826,0.102,0.062,-0.941
827,0.027,0.027,-0.938
828,0.008,0.043,-0.930
829,0.035,0.000,-0.949
830,0.059,-0.016,-0.945
831,0.074,0.023,-0.934
832,0.066,0.008,-0.945
833,0.035,0.020,-0.930
834,0.004,0.035,-0.957
835,0.020,0.023,-0.980
836,0.059,0.059,-0.977
837,0.109,0.027,-0.988
838,0.090,0.012,-0.973
839,0.043,0.023,-0.930
840,-0.043,0.047,-0.953
841,0.039,0.062,-0.949
842,0.090,-0.008,-0.934
843,0.070,-0.031,-0.922
844,0.023,0.035,-0.926
845,0.020,0.027,-0.961
846,0.020,0.031,-0.988
847,0.035,0.039,-0.973
848,0.016,0.016,-0.930
849,0.070,0.027,-0.926
850,0.074,0.023,-0.961
851,0.074,0.020,-0.973
852,0.016,0.043,-0.934
853,-0.023,0.004,-0.930
854,0.043,0.008,-0.934
855,0.129,-0.012,-0.914
856,0.074,0.008,-0.941
857,0.020,0.047,-0.992
858,-0.016,0.043,-0.953
859,-0.008,0.043,-0.969
860,0.082,0.035,-1.000
861,0.090,-0.016,-0.934
862,0.074,0.023,-0.957
863,0.020,0.031,-0.969
864,-0.027,0.023,-0.914
865,0.031,0.012,-0.938
866,0.074,0.023,-0.961
867,0.070,-0.016,-0.922
868,0.070,0.035,-0.973
869,-0.035,0.027,-0.988
870,-0.020,0.039,-0.957
871,0.023,0.039,-0.941
872,0.055,0.023,-0.941
873,0.082,0.023,-0.945
874,0.094,0.016,-0.961
875,0.000,0.035,-0.961
876,-0.008,0.035,-0.949
877,0.020,0.008,-0.910
878,0.078,0.004,-0.910
879,0.055,0.012,-0.945
880,0.031,0.016,-0.957
881,-0.004,0.059,-0.984
882,-0.012,0.031,-0.988
883,0.023,0.035,-0.945
884,0.094,0.023,-0.930
885,0.043,0.016,-0.965
886,0.035,0.016,-0.957
887,0.016,0.031,-0.922
888,-0.035,0.023,-0.980
889,0.027,0.020,-0.938
890,0.066,0.012,-0.922
891,0.070,0.047,-0.973
