Sample,X,Y,Z
746,0.008,0.039,-0.953
747,0.055,0.023,-0.980
748,0.090,-0.027,-0.953
749,0.094,-0.004,-0.977
750,0.051,0.059,-0.996
751,-0.020,0.047,-0.898
752,-0.078,0.086,-0.871
753,0.074,0.059,-0.973
754,0.109,0.016,-0.891
755,0.020,0.078,-0.887
756,0.020,0.051,-1.004
757,0.012,0.094,-0.824
758,0.039,0.043,-0.887
759,0.090,0.047,-0.980
760,0.059,0.062,-0.875
761,-0.008,-0.008,-0.949
762,0.020,0.094,-0.969
763,0.062,0.020,-0.918
764,0.086,0.000,-0.891
765,0.070,0.035,-0.977
766,0.051,0.008,-0.977
767,0.012,0.043,-0.973
768,-0.008,0.027,-1.039
769,0.074,0.047,-0.988
770,0.086,-0.027,-0.938
771,0.027,-0.047,-0.969
772,0.023,0.043,-0.996
773,0.020,-0.004,-0.969
774,0.062,-0.039,-0.965
775,0.055,0.039,-0.957
776,0.047,0.020,-0.953
777,0.020,0.020,-0.934
778,0.020,0.066,-0.965
779,0.043,-0.004,-0.973
780,0.000,0.062,-0.848
781,0.074,0.012,-0.949
782,0.094,0.012,-0.934
783,0.035,0.043,-0.863
784,0.020,0.000,-0.992
785,0.008,0.070,-0.914
786,-0.008,0.023,-0.910
787,0.105,0.043,-0.973
788,0.074,-0.004,-0.914
789,0.047,-0.023,-0.949
790,0.051,0.043,-1.012
791,0.023,-0.016,-0.945
792,-0.016,0.039,-0.926
793,0.051,-0.004,-1.027
794,0.051,-0.004,-1.027
795,0.113,-0.016,-0.996
796,0.047,-0.035,-0.980
797,-0.008,0.039,-1.035
798,0.027,0.039,-0.961
799,0.027,-0.012,-0.926
800,0.090,-0.023,-1.012
801,0.102,0.020,-0.984
802,0.020,-0.016,-0.953
803,-0.027,0.016,-0.973
804,0.016,0.055,-0.938
805,0.062,-0.008,-0.930
806,0.090,0.016,-0.945
807,0.078,0.020,-0.965
808,0.035,0.008,-0.945
809,-0.027,0.047,-0.887
810,0.016,0.031,-0.953
811,0.086,0.031,-0.914
812,0.035,0.027,-0.875
813,0.047,0.039,-1.004
814,0.008,0.039,-0.938
815,0.012,0.039,-0.922
816,0.082,0.020,-0.992
817,0.062,0.023,-0.906
818,0.047,-0.004,-0.941
819,-0.008,0.016,-1.008
820,0.027,0.023,-0.980
821,0.035,-0.020,-0.965
822,0.027,0.051,-0.957
823,0.094,0.016,-1.000
824,0.078,0.012,-0.910
825,-0.023,0.023,-1.008
826,0.039,0.059,-1.020
827,0.008,0.008,-0.855
828,0.020,0.031,-0.969
829,0.098,0.047,-1.020
830,0.035,0.020,-0.848
831,0.043,0.043,-0.988
832,0.008,0.047,-0.980
833,0.016,0.086,-0.832
834,0.098,0.008,-0.957
835,0.059,0.051,-0.941
836,0.090,0.035,-0.934
837,-0.004,0.051,-0.922
838,-0.062,0.090,-0.906
839,0.082,0.020,-0.969
840,0.102,0.043,-0.879
841,0.086,0.016,-0.977
842,0.016,0.047,-0.992
843,0.000,0.039,-0.914
844,0.020,0.027,-0.965
845,0.070,0.023,-0.953
846,0.066,0.000,-0.934
847,0.035,0.027,-0.957
848,0.055,0.027,-1.035
849,0.039,0.023,-0.949
850,-0.020,0.023,-0.926
851,0.090,0.039,-1.023
852,0.066,0.000,-0.918
853,0.051,0.020,-0.949
854,0.043,0.047,-1.047
855,-0.008,0.035,-0.875
856,0.047,0.043,-0.918
857,0.113,0.016,-0.992
858,0.066,0.039,-0.871
859,0.055,0.012,-0.961
860,0.004,0.066,-0.961
861,0.016,0.062,-0.906
862,0.039,0.031,-0.918
863,0.016,0.062,-0.922
864,0.094,0.027,-0.992
865,0.078,0.000,-0.906
866,-0.012,0.090,-0.934
867,0.023,0.012,-0.977
868,0.062,0.023,-0.887
869,0.105,-0.062,-0.969
870,0.051,0.047,-1.008
871,-0.012,0.031,-0.961
872,-0.012,0.012,-0.949
873,0.043,0.031,-0.984
874,0.121,-0.016,-0.965
875,0.031,0.000,-0.910
876,0.043,0.035,-1.039
877,0.055,-0.004,-0.996
878,0.004,0.047,-0.895
879,0.043,0.027,-1.023
880,0.031,0.012,-0.930
881,0.074,0.004,-0.918
882,0.098,-0.004,-1.027
883,-0.004,0.051,-0.918
884,-0.004,0.008,-0.934
885,0.020,0.055,-0.930
886,0.094,0.023,-0.941
887,0.090,-0.004,-0.961
888,-0.027,0.055,-0.945
889,0.012,0.023,-0.973
890,0.008,-0.012,-0.879
891,0.039,0.023,-0.918
