Sample,X,Y,Z
893,0.027,0.008,-0.961
894,-0.023,0.031,-0.934
895,0.016,0.031,-0.953
896,0.039,-0.004,-0.949
897,0.074,0.000,-0.945
898,0.074,0.047,-0.973
899,0.016,0.043,-0.980
900,-0.031,0.039,-0.957
901,0.012,0.043,-0.949
902,0.070,0.035,-0.961
903,0.074,-0.020,-0.949
904,0.070,0.008,-0.941
905,0.016,0.027,-0.941
906,-0.023,0.020,-0.926
907,0.027,0.035,-0.949
908,0.078,0.020,-0.934
909,0.062,0.020,-0.938
910,0.035,0.035,-0.969
911,-0.008,0.039,-0.980
912,0.023,0.070,-0.969
913,0.012,0.039,-0.957
914,0.012,0.039,-0.957
915,0.047,0.012,-0.922
916,0.074,0.004,-0.926
917,0.066,0.023,-0.938
918,0.004,0.047,-0.980
919,0.023,0.023,-0.949
920,0.023,0.012,-0.930
921,0.066,0.023,-0.949
922,0.090,0.008,-0.961
923,0.066,0.039,-0.969
924,-0.020,0.047,-0.988
925,-0.020,0.047,-0.965
926,0.047,0.035,-0.934
927,0.086,-0.012,-0.953
928,0.109,0.000,-0.973
929,0.035,0.023,-0.926
930,-0.020,0.016,-0.914
931,0.000,0.035,-0.922
932,0.070,0.012,-0.938
933,0.109,0.027,-0.977
934,0.074,0.020,-0.969
935,-0.012,0.043,-0.969
936,0.020,0.074,-0.980
937,0.012,0.027,-0.934
938,0.074,0.012,-0.922
939,0.090,0.027,-0.961
940,0.035,0.016,-0.949
941,0.020,0.008,-0.977
942,0.027,0.012,-0.922
943,0.008,0.016,-0.941
944,0.055,0.031,-0.941
945,0.082,0.012,-0.938
946,0.082,0.039,-0.977
947,0.012,0.035,-0.996
948,0.012,0.039,-0.957
949,0.055,0.059,-0.949
950,0.055,-0.027,-0.961
951,0.121,0.012,-0.938
952,0.066,0.012,-0.949
953,-0.023,0.012,-0.949
954,-0.004,0.031,-0.914
955,0.059,0.012,-0.938
956,0.082,0.008,-0.965
957,0.098,0.023,-0.977
958,0.035,0.043,-0.988
959,-0.012,0.078,-0.957
960,-0.008,0.039,-0.926
961,0.098,0.039,-0.922
962,0.098,-0.023,-0.965
963,0.055,-0.008,-0.941
964,0.027,0.039,-0.941
965,0.008,0.012,-0.941
966,0.012,0.004,-0.918
967,0.082,0.035,-0.926
968,0.066,0.012,-0.980
969,0.055,0.031,-0.973
970,0.016,0.035,-0.965
971,0.000,0.051,-0.980
972,0.062,0.051,-0.961
973,0.074,-0.008,-0.922
974,0.109,0.008,-0.957
975,0.023,0.016,-0.945
976,-0.023,0.000,-0.926
977,0.012,0.023,-0.945
978,0.055,-0.004,-0.926
979,0.066,0.004,-0.945
980,0.070,0.043,-0.988
981,0.012,0.043,-0.984
982,0.012,0.059,-0.957
983,0.008,0.016,-0.941
984,0.051,0.031,-0.938
985,0.078,0.062,-0.957
986,0.039,-0.020,-0.957
987,0.020,0.004,-0.945
988,-0.004,-0.043,-0.930
989,0.031,0.008,-0.895
990,0.066,0.039,-0.938
991,0.047,0.020,-0.973
992,0.039,0.039,-0.969
993,0.008,0.020,-0.984
994,0.016,0.047,-0.953
995,0.062,0.055,-0.949
996,0.047,0.012,-0.949
997,0.070,0.020,-0.945
998,0.027,0.000,-0.934
999,0.008,0.004,-0.961
Rate 1347, overflows 0
