Sample,X,Y,Z
113,0.027,0.684,-0.715
114,-0.055,0.582,-0.625
115,-0.004,0.586,-0.664
116,0.000,0.703,-0.844
117,0.086,0.949,-1.238
118,0.086,0.809,-1.363
119,-0.027,0.492,-1.062
120,-0.094,0.203,-0.762
121,-0.086,0.309,-0.590
122,-0.086,0.309,-0.590
123,0.160,0.715,-1.121
124,0.383,0.809,-1.539
125,0.289,0.574,-1.254
126,0.020,0.449,-1.078
127,-0.355,0.633,-0.965
128,-0.422,0.438,-0.914
129,-0.289,0.457,-0.824
130,0.078,0.719,-1.285
131,0.414,0.691,-1.328
132,0.527,0.695,-0.895
133,0.496,0.789,-1.066
134,-0.027,0.594,-0.680
135,-0.539,0.371,-0.297
136,-0.309,0.883,-0.879
137,0.188,0.973,-1.383
138,0.566,0.766,-1.047
139,0.641,0.723,-1.043
140,-0.230,0.613,-0.516
141,-0.773,0.859,-0.109
142,-0.375,0.797,-0.848
143,0.160,0.766,-1.098
144,0.551,0.516,-1.207
145,0.391,0.562,-1.074
146,-0.207,0.762,-0.848
147,-0.426,0.840,-0.805
148,-0.191,0.797,-0.832
149,0.199,0.270,-0.914
150,0.465,0.449,-0.832
151,0.543,0.496,-1.480
152,0.086,0.555,-1.113
153,-0.203,0.746,-0.938
154,-0.238,0.578,-1.230
155,-0.156,0.504,-0.688
156,0.129,0.340,-1.004
157,0.305,0.809,-1.176
158,-0.086,0.582,-1.137
159,-0.492,0.703,-0.828
160,-0.141,0.750,-1.133
161,0.238,0.516,-1.043
162,0.262,0.598,-0.820
163,0.344,0.719,-1.137
164,0.406,0.668,-0.723
165,-0.062,0.559,-0.641
166,-0.117,0.809,-1.074
167,0.117,0.918,-1.035
168,-0.250,0.570,-0.824
169,-0.465,1.117,-1.062
170,0.031,0.504,-1.223
171,0.148,0.402,-0.316
172,0.289,0.812,-1.074
173,0.340,0.184,-1.219
174,0.098,0.969,-0.012
175,0.027,0.402,-1.445
176,-0.195,0.590,-0.855
177,0.172,0.547,-0.695
178,0.254,0.445,-1.512
179,-0.293,0.941,-0.746
180,-0.031,0.234,-0.941
181,-0.113,0.578,-0.723
182,-0.289,0.645,-0.926
183,0.215,0.535,-1.355
184,0.398,0.680,-1.211
185,0.402,0.316,-1.133
186,0.258,0.766,-0.965
187,-0.242,0.379,-0.961
188,0.004,0.594,-0.488
189,0.160,0.484,-0.992
190,0.418,1.109,-1.449
191,0.141,-0.230,-0.871
192,-0.340,0.863,-0.180
193,-0.461,1.020,-1.707
194,-0.531,0.773,-0.809
195,0.043,0.605,-0.453
196,0.773,0.434,-1.656
197,0.324,0.547,-0.527
198,-0.051,0.465,-0.430
199,-0.141,0.879,-1.148
200,-0.266,1.090,-0.945
201,0.129,0.320,-1.074
202,0.895,0.117,-1.023
203,0.473,0.855,-0.836
204,-0.281,0.859,-1.215
205,-0.668,0.621,-0.797
206,-0.160,0.637,-0.605
207,-0.391,0.762,-1.328
208,0.129,0.441,-1.297
209,0.570,0.348,-0.641
210,-0.141,0.762,-1.062
211,-0.117,0.430,-1.336
212,0.176,0.816,-0.113
213,0.160,0.559,-1.125
214,0.246,0.301,-1.305
215,0.469,0.598,-0.418
216,0.234,0.824,-1.367
217,-0.426,0.699,-1.281
218,-0.141,0.641,-0.406
219,0.168,0.852,-1.027
220,-0.422,0.625,-1.191
221,0.176,0.414,-0.523
222,0.242,0.641,-0.875
223,-0.105,0.691,-1.289
224,0.355,0.508,-0.863
225,0.207,0.836,-0.820
226,-0.391,0.801,-1.121
227,0.434,0.691,-1.098
228,0.125,0.230,-0.617
229,0.145,0.848,-0.863
230,-0.059,0.797,-1.414
231,-0.398,0.746,-0.508
232,-0.336,0.562,-0.883
233,0.191,1.012,-1.355
234,0.156,0.371,-0.984
235,0.227,-0.012,-0.617
236,0.238,0.785,-0.582
237,0.027,0.555,-0.965
238,0.242,0.801,-0.980
239,0.562,0.719,-1.520
240,-0.262,0.684,-1.117
241,-0.133,0.363,-0.738
242,-0.383,0.914,-0.820
243,-0.289,0.703,-1.074
244,0.074,0.898,-1.152
245,0.410,0.980,-1.402
246,-0.219,-0.191,-1.027
247,0.133,0.820,-0.152
248,0.227,0.805,-1.469
249,0.012,0.617,-1.027
250,0.438,0.758,-0.461
251,0.289,0.512,-1.199
252,-0.227,0.844,-0.816
253,-0.105,0.102,-0.809
254,-0.320,1.047,-0.770
255,-0.262,0.801,-1.184
256,0.090,0.039,-0.695
257,0.078,0.891,-0.547
258,-0.070,0.480,-1.418
259,0.160,0.746,-0.902
260,-0.098,1.055,-1.176
261,0.289,0.461,-1.309
262,0.117,0.652,-0.500
263,-0.066,0.484,-1.316
264,0.379,1.070,-1.102
265,0.047,0.746,-0.547
266,0.035,0.598,-1.117
267,0.352,0.172,-1.285
268,-0.207,0.672,-0.336
269,-0.309,0.996,-1.117
270,0.223,1.211,-1.539
271,0.117,-0.035,-0.391
272,0.102,0.363,-0.555
273,0.410,0.043,-1.277
274,0.152,0.895,-0.168
275,-0.023,0.668,-1.246
276,-0.363,0.695,-1.012
277,-0.301,0.699,-0.602
278,0.164,-0.168,-1.496
279,-0.555,0.914,-0.770
280,0.730,0.906,-1.211
281,0.715,0.148,-0.867
282,-0.129,0.605,-0.816
283,-0.371,1.051,-1.637
284,-0.113,0.664,-0.551
285,-0.332,0.539,-0.676
286,0.047,0.562,-1.926
287,1.242,0.848,-0.812
288,0.555,-0.039,-0.090
289,-1.500,1.293,-1.426
290,-0.020,0.395,-1.543
291,0.305,0.438,0.805
292,-1.070,1.012,-1.402
293,0.668,0.582,-1.941
294,0.836,-0.117,1.168
295,-0.645,0.668,-0.348
296,0.023,1.125,-1.992
297,0.699,-0.309,0.590
298,-0.539,0.617,0.504
299,-0.621,1.359,-1.992
300,0.418,-0.293,0.176
301,-0.113,0.445,0.562
302,0.281,1.258,-1.992
303,1.020,0.203,-0.465
304,-0.543,0.406,0.898
305,-0.195,1.328,-1.887
306,0.074,0.273,-0.410
307,-0.215,-0.094,0.945
308,0.637,0.172,-1.945
309,0.293,0.832,-0.410
310,-1.000,0.332,0.789
311,0.242,1.172,-1.961
312,0.051,0.051,-0.336
313,-0.188,0.262,0.680
314,1.137,0.281,-1.973
315,-0.223,0.609,-0.176
316,-0.559,0.410,-0.203
317,0.605,0.535,-1.734
318,-0.980,0.332,0.312
319,0.305,0.020,-0.992
320,1.512,-0.184,-1.398
321,-0.812,1.105,0.672
322,0.445,0.234,-1.793
323,-0.250,-0.109,-0.527
324,-0.984,0.797,0.613
325,0.934,-0.398,-1.992
326,0.211,0.352,-0.102
327,0.332,0.004,-0.551
328,0.605,-0.012,-1.734
329,-1.379,0.789,0.594
330,0.285,0.148,-1.359
331,0.430,-0.289,-1.656
332,-0.879,0.445,0.395
333,1.375,-0.379,-1.742
334,-0.336,-0.430,-0.754
335,-0.535,1.199,-0.203
336,0.973,-0.719,-1.852
337,-0.871,0.281,0.270
338,-0.871,0.281,0.270
339,0.371,0.000,-1.125
340,0.152,-0.012,-0.902
341,-1.039,0.207,0.008
342,0.996,-0.758,-1.824
343,0.172,0.059,-0.441
344,-0.395,0.691,-0.770
345,0.957,-0.930,-1.738
346,-0.613,0.711,0.184
347,0.492,-0.625,-1.781
348,-0.191,-0.434,-0.191
349,-1.031,0.582,-0.242
350,0.551,-0.672,-1.992
351,-0.414,-0.121,0.523
352,0.250,0.605,-0.938
353,1.512,-1.160,-1.668
354,-1.102,0.230,1.656
355,0.363,-0.461,-1.434
356,-0.090,-0.539,-0.809
357,-1.262,0.992,0.652
358,0.887,-1.129,-1.992
359,0.215,-0.164,0.074
360,0.027,-0.051,-0.297
361,1.586,-1.332,-1.727
362,1.586,-1.332,-1.727
363,-0.707,0.066,1.469
364,0.117,-0.137,-0.855
365,0.207,-0.871,-1.582
366,-0.945,0.488,0.465
367,1.051,-0.914,-1.836
368,0.059,-1.051,-0.789
369,-0.758,-0.109,0.586
370,0.621,-1.598,-1.703
371,-1.051,-0.215,0.445
372,0.039,-0.457,-1.242
373,1.094,-0.906,-1.789
374,-0.266,-0.359,-0.531
375,0.297,-1.254,-1.723
376,0.246,-1.383,-0.293
377,-1.047,-0.027,0.211
378,0.434,-0.449,-1.941
379,-0.062,-1.070,-0.375
380,-0.281,0.102,-0.820
381,0.637,-1.469,-1.992
382,-0.039,-0.473,0.797
383,-0.078,-0.738,-0.852
384,0.652,-0.383,-1.766
385,-0.430,-0.727,0.914
386,-0.648,0.047,-1.078
387,0.633,0.141,-1.992
388,0.094,-1.672,0.262
389,0.070,-0.020,-0.305
390,0.227,-0.898,-1.848
391,-0.582,-0.105,1.086
392,-1.125,0.043,-0.652
393,0.191,0.211,-1.953
394,0.848,-0.840,-0.176
395,0.289,-1.324,-0.645
396,0.488,0.027,-1.473
397,-0.164,-0.926,0.301
398,-1.609,0.207,0.523
399,-0.180,-0.121,-1.926
400,1.078,-1.293,-0.723
401,0.508,-0.418,-0.652
402,0.859,-0.930,-1.992
403,0.004,-0.594,0.816
404,-1.062,-0.773,0.223
405,-0.398,-0.539,-1.910
406,0.492,-0.273,-0.652
407,1.141,-1.172,-1.543
408,-0.223,-0.379,-1.953
409,-0.047,-1.012,-0.984
410,-0.328,-1.184,0.121
411,-0.449,-0.082,-1.332
412,0.938,-0.594,-1.883
413,0.699,-0.918,-0.039
414,-0.566,0.082,-0.949
415,-0.605,0.082,-1.762
416,-0.098,-0.770,-0.082
417,0.590,-0.746,-0.664
418,0.039,-0.359,-1.691
419,-0.168,-0.371,0.191
420,-0.078,-0.590,-0.020
421,-0.297,0.156,-1.418
422,0.156,-0.570,-1.066
423,0.340,-0.887,0.039
424,0.227,-0.398,-1.211
425,-0.270,-0.680,-1.230
426,-0.102,-0.027,0.223
427,0.324,-0.562,-1.535
428,0.324,-0.613,-1.027
429,0.328,-1.328,-0.355
430,0.758,-0.418,-1.348
431,-0.680,-0.551,-1.109
432,-1.016,-0.305,-1.098
433,0.152,-0.070,-1.789
434,0.152,-0.070,-1.789
435,0.219,-1.426,-0.809
436,0.738,-0.789,-0.930
437,1.160,-1.090,-1.941
438,-0.496,0.168,-0.191
439,-0.676,-0.328,-1.219
440,-0.496,-1.152,-1.355
441,0.293,-0.648,-0.254
442,0.812,-0.855,-1.727
443,0.066,0.148,-0.949
444,-0.824,-0.723,-0.668
445,-0.863,-0.566,-0.379
446,0.004,-0.191,-0.496
447,0.852,-0.887,-1.473
448,0.625,-0.266,-0.816
449,0.375,-0.980,-0.758
450,-0.492,-0.730,0.168
451,-0.457,-0.016,-0.680
452,-0.121,-0.285,-1.434
453,0.246,-0.230,-0.438
454,0.434,-0.738,-1.609
455,-0.242,-0.797,-1.051
456,-0.188,-0.004,-0.562
457,0.176,-0.832,-1.836
458,0.176,-0.832,-1.836
459,0.129,-0.410,-0.734
460,0.496,-0.668,-0.891
461,0.309,-0.695,-1.133
462,-0.664,-0.566,-0.766
463,-0.223,-0.371,-1.488
464,0.094,-0.859,-1.352
465,0.004,-0.934,-0.582
466,0.266,-0.348,-1.141
467,-0.012,-0.434,-1.285
468,0.066,-0.699,-0.723
469,0.457,-0.773,-1.090
470,-0.137,-0.723,-0.957
471,0.141,-0.762,-0.457
472,0.367,-0.816,-0.891
473,-0.016,-0.539,-0.988
474,-0.133,-0.812,-0.629
475,-0.230,-0.215,-0.582
476,-0.289,-0.539,-1.395
477,0.047,-0.711,-0.891
478,0.172,-0.266,-0.898
479,0.328,-0.652,-1.602
480,-0.117,-0.492,-0.434
481,0.387,-0.480,-0.836
482,0.348,-0.797,-1.172
483,-0.242,-0.242,-0.281
484,0.164,-0.617,-1.625
485,0.117,-0.684,-0.996
486,-0.113,-0.867,-0.461
487,-0.094,-0.680,-1.609
488,-0.477,0.137,-0.910
489,-0.477,-0.719,-0.793
490,0.168,-0.570,-1.059
491,0.426,-0.801,-1.000
492,0.430,-0.590,-0.918
493,0.402,-0.812,-0.891
494,0.090,-0.656,-0.438
495,-0.273,-0.707,-0.582
496,-0.277,-0.500,-0.988
497,0.094,-0.719,-1.090
498,0.113,-0.660,-1.176
499,0.406,-0.566,-1.430
500,0.152,-1.109,-0.820
501,-0.191,-0.469,-0.531
502,-0.391,-0.504,-1.504
503,-0.371,-0.418,-0.676
504,-0.016,-0.453,-1.090
505,0.438,-0.867,-1.715
506,0.527,-0.812,-0.426
507,0.688,-0.852,-0.895
508,-0.160,-0.355,-0.957
509,-0.574,-0.168,-0.512
510,-0.410,-0.738,-1.055
511,0.137,-0.301,-1.195
512,0.602,-0.941,-1.500
513,0.289,-0.527,-0.910
514,-0.219,-0.715,-0.676
515,-0.590,-0.426,-0.340
516,-0.469,-0.215,-0.812
517,0.246,-0.594,-1.379
518,0.574,-0.488,-1.008
519,0.742,-0.922,-1.387
520,0.070,-0.812,-0.801
521,-0.531,-0.254,-0.398
522,-0.242,-0.512,-0.973
523,-0.227,-0.547,-0.613
524,0.273,-0.508,-1.168
525,0.711,-0.746,-1.461
526,-0.078,-0.801,-0.578
527,-0.266,-0.605,-1.074
528,0.008,-0.477,-1.051
529,0.051,-0.797,-0.402
530,0.051,-0.797,-0.402
531,0.207,-0.699,-1.105
532,0.449,-0.602,-1.387
533,0.141,-0.797,-0.645
534,-0.137,-0.539,-1.172
535,-0.203,-0.672,-1.379
536,-0.195,-0.625,-0.395
537,-0.035,-0.461,-1.156
538,-0.031,-0.426,-1.551
539,-0.109,-0.488,-0.641
540,0.078,-0.617,-1.051
541,0.137,-0.488,-1.207
542,0.285,-0.598,-0.785
543,0.480,-0.496,-0.914
544,-0.070,-0.406,-0.945
545,-0.348,-0.398,-0.688
546,0.141,-0.512,-0.875
547,0.250,-0.488,-0.977
548,0.398,-0.609,-1.059
549,-0.098,-0.762,-0.605
550,-0.605,-0.273,-0.488
551,-0.477,-0.402,-1.172
552,0.027,-0.484,-0.859
553,0.645,-0.641,-1.008
554,0.645,-0.641,-1.008
555,0.668,-0.996,-1.172
556,-0.109,-0.824,-0.332
557,-0.453,-0.473,-0.648
558,-0.375,-0.176,-1.328
559,0.043,-0.605,-1.098
560,0.621,-1.008,-1.094
561,0.570,-0.734,-1.320
562,-0.027,-0.520,-1.160
563,-0.543,-0.609,-0.867
564,-0.516,-0.457,-0.906
565,0.074,-0.609,-1.141
566,0.508,-0.574,-1.250
567,0.691,-0.449,-1.453
568,0.184,-0.781,-0.965
569,-0.477,-0.789,-0.234
570,-0.477,-0.582,-0.578
571,-0.023,-0.176,-0.973
572,0.492,-0.082,-1.398
573,0.559,-0.508,-1.383
574,0.102,-0.660,-0.691
575,-0.344,-0.730,-0.430
576,-0.438,-0.422,-0.473
577,-0.172,-0.137,-0.852
578,0.277,-0.055,-1.211
579,0.227,-0.324,-1.152
580,0.129,-0.375,-1.102
581,-0.066,-0.547,-0.918
582,-0.238,-0.398,-0.570
583,0.062,-0.211,-0.887
584,0.062,-0.090,-1.047
585,0.066,0.117,-1.223
586,0.273,-0.098,-1.656
587,0.074,-0.113,-1.207
588,-0.027,-0.141,-0.965
589,0.082,0.027,-0.910
590,0.020,-0.039,-0.750
591,-0.086,-0.133,-0.859
592,0.105,0.148,-1.152
593,0.176,0.008,-1.176
594,0.023,0.082,-0.785
595,0.164,0.039,-0.879
596,0.074,-0.066,-0.668
597,-0.281,0.008,-0.445
598,-0.117,0.141,-0.902
599,0.145,0.121,-0.957
600,0.074,-0.004,-0.809
601,0.090,0.066,-0.992
602,-0.062,0.047,-0.852
603,-0.117,0.105,-0.715
604,-0.094,-0.023,-1.043
605,0.094,0.137,-1.020
606,0.199,-0.012,-0.969
607,0.027,-0.043,-1.020
608,-0.016,-0.008,-1.043
609,0.109,-0.094,-0.988
610,0.004,-0.043,-1.047
611,0.043,0.023,-1.207
612,0.090,0.000,-0.934
613,-0.012,-0.043,-0.883
614,0.027,-0.012,-1.188
615,0.188,-0.070,-1.066
616,0.102,0.039,-0.914
617,-0.020,0.070,-1.094
618,-0.086,0.059,-0.840
619,0.043,0.129,-0.754
620,0.102,0.004,-1.062
621,0.113,0.066,-0.883
622,0.004,0.070,-0.789
623,-0.082,0.168,-0.910
624,-0.090,0.109,-0.824
625,0.098,0.012,-0.727
626,0.184,0.074,-0.891
627,0.023,0.094,-0.871
628,-0.027,0.086,-0.793
629,-0.035,0.094,-0.867
630,0.043,0.129,-0.934
631,0.125,-0.031,-0.938
632,0.133,0.070,-0.906
633,0.047,0.023,-1.098
634,-0.008,0.055,-0.977
635,-0.031,0.066,-0.910
636,0.047,0.027,-1.113
637,0.145,-0.023,-1.055
638,0.031,-0.086,-0.949
639,-0.016,0.102,-1.086
640,0.000,0.000,-1.098
641,0.008,0.000,-0.855
642,0.156,0.016,-1.055
643,0.094,0.023,-1.023
644,0.008,0.062,-0.875
645,-0.023,0.070,-1.043
646,0.020,0.086,-0.934
647,0.016,0.004,-0.816
648,0.137,0.125,-0.930
649,0.094,0.035,-0.949
650,0.094,0.035,-0.949
651,0.027,0.070,-0.785
652,-0.035,0.066,-0.906
653,-0.023,0.109,-0.906
654,0.094,0.078,-0.828
655,0.090,-0.027,-0.945
656,0.020,0.098,-0.910
657,-0.043,0.000,-0.910
658,-0.035,0.070,-0.910
659,0.078,0.082,-1.035
660,0.125,-0.062,-0.969
661,0.059,0.016,-0.914
662,0.023,0.012,-1.086
663,0.020,0.043,-1.023
664,0.027,-0.020,-1.004
665,0.074,-0.031,-1.051
666,0.086,-0.016,-1.012
667,0.055,-0.016,-0.977
668,0.059,-0.027,-1.031
669,0.074,0.020,-1.039
670,0.012,-0.008,-0.969
671,0.008,0.039,-0.988
672,0.074,0.031,-0.965
673,-0.035,0.043,-0.879
674,0.090,0.020,-1.004
675,0.105,0.039,-0.961
676,-0.016,0.078,-0.809
677,-0.020,0.039,-0.875
678,0.035,0.082,-0.875
679,0.102,0.027,-0.871
680,0.078,0.035,-0.926
681,-0.016,0.062,-0.887
682,0.020,0.051,-0.879
683,0.027,0.078,-0.918
684,0.055,-0.023,-0.938
685,0.133,-0.027,-0.906
686,-0.008,0.020,-0.965
687,-0.035,0.043,-1.059
688,0.023,-0.020,-0.918
689,-0.012,-0.004,-0.934
690,0.098,-0.008,-1.129
691,0.156,-0.051,-0.980
692,0.047,0.000,-0.977
693,-0.027,-0.008,-1.098
694,-0.020,-0.012,-0.898
695,0.074,-0.020,-0.957
696,0.094,0.039,-1.098
697,0.086,-0.047,-0.969
698,0.012,0.020,-0.906
699,-0.031,0.055,-1.004
700,0.051,0.004,-0.926
701,0.090,0.035,-0.816
702,0.070,-0.016,-0.961
703,0.008,0.059,-0.922
704,-0.020,0.055,-0.836
705,-0.059,0.082,-0.910
706,0.051,0.059,-0.926
707,0.133,-0.031,-0.820
708,0.129,0.094,-0.902
709,0.031,0.016,-1.027
710,-0.043,0.039,-0.812
711,-0.023,0.043,-0.926
712,0.051,0.020,-1.039
713,0.105,0.008,-0.910
714,0.090,-0.027,-0.973
715,0.020,0.062,-1.066
716,0.027,0.004,-0.988
717,0.016,0.008,-0.926
718,0.027,0.004,-1.051
719,0.086,-0.023,-1.008
720,0.066,-0.039,-0.957
721,0.027,0.055,-1.066
722,-0.008,0.035,-1.004
723,0.031,-0.020,-0.895
724,0.145,0.016,-0.965
725,0.102,0.012,-1.020
726,0.020,0.004,-0.879
727,-0.023,0.066,-0.918
728,-0.020,0.070,-1.020
729,0.055,0.043,-0.863
730,0.086,0.023,-0.863
731,0.062,0.043,-0.973
732,0.004,0.047,-0.875
733,0.004,0.074,-0.891
734,0.008,0.066,-0.996
735,0.027,0.031,-0.855
736,0.074,0.004,-0.898
737,0.094,0.078,-1.016
738,-0.012,0.031,-0.922
739,0.012,0.020,-0.930
740,0.059,0.051,-1.012
741,0.109,0.012,-0.980
742,0.086,0.012,-0.953
743,0.031,0.016,-1.008
744,0.020,0.008,-1.016
745,0.020,0.078,-0.973
746,0.027,-0.016,-0.977
747,0.066,0.000,-0.957
748,0.078,-0.008,-0.941
749,0.082,0.031,-1.004
750,0.008,0.070,-0.980
751,-0.020,0.020,-0.922
752,-0.035,0.062,-0.906
753,0.098,0.074,-0.961
754,0.105,-0.004,-0.918
755,0.047,0.066,-0.863
756,0.000,0.035,-0.973
757,-0.004,0.098,-0.867
758,0.055,0.066,-0.867
759,0.105,-0.004,-0.961
760,0.082,0.074,-0.895
761,-0.012,0.055,-0.930
762,-0.016,0.082,-0.977
763,0.020,0.023,-0.910
764,0.090,0.000,-0.914
765,0.129,0.012,-1.000
766,0.047,0.031,-0.961
767,-0.039,0.012,-0.984
768,-0.031,0.066,-0.984
769,0.020,0.027,-0.977
770,0.086,-0.043,-1.004
771,0.066,0.027,-0.961
772,0.051,-0.004,-0.992
773,-0.020,0.039,-0.969
774,0.000,0.031,-0.996
775,0.043,0.004,-0.980
776,0.098,0.020,-0.914
777,0.031,-0.027,-0.969
778,0.051,0.070,-0.949
779,0.008,0.027,-0.922
780,-0.020,0.027,-0.926
781,0.078,0.035,-0.953
782,0.102,0.008,-0.879
783,0.012,0.047,-0.902
784,-0.020,0.023,-0.973
785,0.012,0.051,-0.879
786,0.020,0.027,-0.945
787,0.066,0.031,-0.961
788,0.074,-0.012,-0.875
789,0.078,0.004,-0.938
790,0.035,0.031,-1.027
791,0.012,0.016,-0.957
792,0.000,0.035,-0.945
793,0.012,-0.035,-1.000
794,0.109,0.016,-0.977
795,0.094,-0.016,-1.004
796,0.004,0.027,-1.035
797,0.004,-0.016,-0.969
798,0.039,-0.023,-0.938
799,0.082,0.027,-0.992
800,0.070,-0.023,-1.012
801,0.062,-0.004,-0.938
802,0.004,0.027,-0.992
803,-0.008,0.023,-0.984
804,0.039,0.016,-0.895
805,0.086,0.027,-0.934
806,0.105,0.000,-0.980
807,0.086,0.023,-0.902
808,-0.031,0.043,-0.922
809,-0.039,0.055,-0.973
810,0.066,0.031,-0.879
811,0.078,0.000,-0.895
812,0.066,0.051,-0.988
813,0.023,-0.012,-0.902
814,-0.008,0.031,-0.891
815,0.035,0.066,-1.027
816,0.035,0.027,-0.922
817,0.059,-0.004,-0.863
818,0.074,0.012,-1.070
819,0.039,0.016,-0.996
820,0.047,0.020,-0.922
821,-0.004,0.027,-0.988
822,0.008,0.008,-0.953
823,0.102,-0.004,-0.922
824,0.109,0.004,-1.035
825,0.020,0.035,-1.016
826,-0.023,0.027,-0.910
827,-0.020,0.059,-0.953
828,0.043,0.059,-0.973
829,0.098,-0.035,-0.918
830,0.105,0.020,-0.945
831,0.000,0.051,-0.977
832,-0.059,0.078,-0.895
833,0.043,0.055,-0.902
834,0.074,0.031,-0.926
835,0.117,0.031,-0.938
836,0.023,0.059,-0.898
837,-0.047,0.082,-0.922
838,0.023,0.031,-0.941
839,0.102,0.020,-0.875
840,0.066,0.051,-0.957
841,0.051,0.051,-0.980
842,-0.031,0.008,-0.898
843,0.004,0.078,-0.980
844,0.051,0.059,-1.004
845,0.051,0.008,-0.887
846,0.102,0.043,-0.977
847,0.105,-0.016,-1.043
848,-0.008,0.031,-0.891
849,-0.027,0.047,-1.000
850,-0.020,0.059,-1.012
851,0.102,0.023,-0.926
852,0.145,-0.043,-0.984
853,0.031,0.051,-0.977
854,-0.043,0.051,-0.957
855,-0.012,0.039,-0.914
856,0.082,0.035,-0.965
857,0.141,0.008,-0.953
858,0.066,0.012,-0.898
859,0.004,0.066,-0.949
860,-0.039,0.055,-0.957
861,-0.020,0.047,-0.898
862,0.055,0.027,-0.910
863,0.102,0.020,-0.961
864,0.121,0.020,-0.949
865,0.008,0.086,-0.910
866,-0.059,0.055,-0.965
867,-0.027,0.055,-0.910
868,0.051,0.008,-0.910
869,0.133,0.066,-1.020
870,0.055,0.004,-0.965
871,-0.035,0.012,-0.934
872,0.016,0.043,-1.012
873,0.020,0.027,-0.957
874,0.086,-0.035,-0.953
875,0.098,0.012,-0.973
876,0.023,0.000,-0.988
877,-0.008,0.039,-0.977
878,0.016,0.023,-0.992
879,0.012,0.012,-0.949
880,0.098,0.008,-0.934
881,0.094,-0.047,-0.965
882,0.043,0.043,-0.934
883,-0.020,0.031,-0.996
884,-0.004,0.016,-0.945
885,0.039,0.055,-0.891
886,0.059,0.008,-0.977
887,0.090,0.016,-0.949
888,0.055,0.020,-0.910
889,0.043,0.031,-0.965
890,0.043,0.031,-0.965
891,0.000,0.023,-0.949
892,0.031,0.031,-0.875
893,0.062,-0.020,-0.965
